,n,win,totalret,maxret,mdd
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.25_-0.5",229.0,127.0,5.910000000000004,8.75,-11.120000000000008
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.25_-1",229.0,152.0,11.31000000000001,17.260000000000016,-14.350000000000001
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.25_-2",229.0,160.0,-7.349999999999982,16.010000000000026,-24.729999999999997
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.25_-3",229.0,162.0,-8.129999999999974,20.250000000000025,-29.749999999999993
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.5_-0.5",229.0,109.0,6.030000000000001,8.850000000000005,-16.060000000000002
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.5_-1",229.0,131.0,2.890000000000005,9.300000000000002,-21.94
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.5_-2",229.0,143.0,-9.099999999999975,16.290000000000024,-26.779999999999994
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_0.5_-3",229.0,145.0,-13.399999999999974,20.12000000000001,-34.91
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_1_-0.5",229.0,94.0,-0.49999999999998157,3.3099999999999943,-26.76
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_1_-1",229.0,120.0,1.1300000000000132,9.090000000000002,-26.909999999999993
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_1_-2",229.0,132.0,-9.259999999999959,17.900000000000034,-28.549999999999997
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_1_-3",229.0,135.0,-10.109999999999964,22.720000000000038,-34.22
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_2_-0.5",229.0,83.0,-4.919999999999995,2.170000000000002,-37.87999999999997
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_2_-1",229.0,108.0,-10.849999999999985,5.3800000000000034,-39.88999999999999
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_2_-2",229.0,121.0,-27.53999999999997,10.67000000000004,-41.07999999999998
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_2_-3",229.0,124.0,-35.929999999999964,12.030000000000078,-49.35
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_4_-0.5",229.0,78.0,-8.809999999999995,2.170000000000002,-44.66999999999996
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_4_-1",229.0,100.0,-27.449999999999985,5.3800000000000034,-51.429999999999964
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_4_-2",229.0,114.0,-47.729999999999954,6.409999999999999,-55.929999999999964
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_4_-3",229.0,117.0,-59.62999999999997,6.430000000000001,-67.44999999999996
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_999_-0.5",229.0,72.0,-46.16000000000001,2.170000000000002,-56.189999999999955
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_999_-1",229.0,94.0,-65.85999999999997,5.3800000000000034,-74.15000000000008
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_999_-2",229.0,108.0,-91.58,6.409999999999999,-99.38000000000007
"entry1_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[7, 35]_exit1_999_-3",229.0,111.0,-103.05,6.430000000000001,-110.86999999999999
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.25_-0.5",229.0,115.0,-2.6799999999999953,8.559999999999999,-17.950000000000006
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.25_-1",229.0,133.0,-4.330000000000002,12.469999999999999,-24.65000000000001
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.25_-2",229.0,138.0,-6.320000000000002,18.309999999999995,-30.229999999999993
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.25_-3",229.0,138.0,-6.160000000000003,18.309999999999995,-28.829999999999995
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.5_-0.5",229.0,110.0,3.1000000000000005,8.669999999999998,-17.67
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.5_-1",229.0,127.0,1.0199999999999976,13.849999999999994,-24.56
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.5_-2",229.0,134.0,1.9299999999999968,19.689999999999998,-30.139999999999997
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_0.5_-3",229.0,134.0,2.089999999999997,19.689999999999998,-28.739999999999995
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_1_-0.5",229.0,96.0,-12.249999999999986,6.49,-23.80000000000001
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_1_-1",229.0,117.0,-13.389999999999997,11.019999999999998,-29.050000000000004
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_1_-2",229.0,126.0,-12.219999999999997,15.33999999999999,-33.91999999999999
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_1_-3",229.0,126.0,-13.38,14.83999999999999,-32.51999999999999
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_2_-0.5",229.0,92.0,-3.680000000000005,9.969999999999992,-23.070000000000014
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_2_-1",229.0,112.0,-10.710000000000004,9.789999999999997,-29.169999999999995
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_2_-2",229.0,121.0,-12.420000000000003,13.989999999999991,-33.91999999999999
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_2_-3",229.0,121.0,-15.230000000000002,13.489999999999991,-32.51999999999999
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_4_-0.5",229.0,86.0,-20.460000000000008,3.8699999999999983,-30.07
"entry1_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[7, 35]_exit1_4_-1",229.0,106.0,-28.220000000000017,6.219999999999998,-36.34
