,n,win,totalret,maxret,mdd
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-0.5",120.0,65.0,-5.250000000000004,3.5199999999999902,-14.939999999999996
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-1",120.0,74.0,5.68999999999999,7.189999999999996,-11.590000000000003
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-2",120.0,78.0,0.12999999999999115,5.46999999999999,-23.630000000000003
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-3",120.0,80.0,4.989999999999959,11.499999999999977,-24.80000000000001
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-0.5",120.0,50.0,-11.51999999999998,4.530000000000015,-21.769999999999996
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-1",120.0,56.0,-1.8599999999999806,6.1600000000000135,-16.11
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-2",120.0,61.0,-1.8699999999999732,7.500000000000017,-25.61
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-3",120.0,63.0,3.5399999999999903,14.08000000000001,-26.78
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-0.5",120.0,39.0,-21.039999999999857,5.220000000000072,-30.88000000000001
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-1",120.0,43.0,-11.53999999999985,5.530000000000072,-22.040000000000017
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-2",120.0,47.0,-11.909999999999851,5.530000000000072,-29.990000000000016
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-3",120.0,49.0,-5.309999999999884,10.900000000000036,-28.759999999999998
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-0.5",120.0,39.0,-19.689999999999877,5.220000000000072,-29.530000000000015
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-1",120.0,42.0,-16.169999999999888,5.530000000000072,-26.67000000000005
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-2",120.0,46.0,-13.229999999999915,5.530000000000072,-31.860000000000063
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-3",120.0,48.0,-8.969999999999953,8.579999999999998,-30.650000000000006
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-0.5",120.0,39.0,-19.689999999999877,5.220000000000072,-29.530000000000015
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-1",120.0,42.0,-16.169999999999888,5.530000000000072,-26.67000000000005
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-2",120.0,46.0,-13.229999999999915,5.530000000000072,-31.860000000000063
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-3",120.0,48.0,-8.969999999999953,8.579999999999998,-30.650000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-0.5",120.0,70.0,1.7496033089424898,3.409603308942489,-7.000000000000001
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-1",120.0,81.0,7.499603308942488,8.689603308942491,-9.590000000000003
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-2",120.0,82.0,8.68960330894249,8.88960330894249,-8.400000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-3",120.0,86.0,19.18960330894249,19.389603308942498,-7.5600000000000005
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-0.5",120.0,60.0,2.169603308942491,4.379603308942487,-7.559999999999997
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-1",120.0,70.0,12.259603308942514,12.819603308942515,-10.54
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-2",120.0,72.0,15.339603308942511,15.53960330894251,-9.350000000000001
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-3",120.0,75.0,25.919603308942524,26.11960330894253,-8.38
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-0.5",120.0,45.0,-7.775789658574887,1.600000000000001,-10.61578965857489
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-1",120.0,54.0,0.9642103414251391,7.314210341425142,-11.730000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-2",120.0,55.0,-4.795789658574853,8.664210341425143,-18.84
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-3",120.0,57.0,6.174210341425149,9.314210341425149,-16.079999999999995
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-0.5",120.0,38.0,-16.934563940653447,1.600000000000001,-20.294563940653447
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-1",120.0,47.0,-5.524563940653422,3.446709676963613,-14.411273617617033
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-2",120.0,48.0,-11.284563940653419,3.65543605934658,-20.379999999999995
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-3",120.0,49.0,-0.3845639406534156,5.925436059346578,-16.079999999999995
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-0.5",120.0,38.0,-18.624563940653474,1.600000000000001,-20.62456394065344
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-1",120.0,47.0,-9.904563940653452,3.446709676963613,-16.11127361761704
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-2",120.0,48.0,-15.664563940653442,3.446709676963613,-21.871273617617028
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-3",120.0,49.0,-4.764563940653438,4.2254360593465785,-16.08
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-0.5",120.0,38.0,-18.624563940653474,1.600000000000001,-20.62456394065344
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-1",120.0,47.0,-9.904563940653452,3.446709676963613,-16.11127361761704
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-2",120.0,48.0,-15.664563940653442,3.446709676963613,-21.871273617617028
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-3",120.0,49.0,-4.764563940653438,4.2254360593465785,-16.08
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-0.5",69.0,40.0,-11.31,3.119999999999999,-15.100000000000001
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-1",69.0,44.0,-11.76,3.119999999999999,-17.340000000000003
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-2",69.0,51.0,-4.079999999999998,8.200000000000003,-18.400000000000006
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-3",69.0,52.0,-0.5099999999999982,11.930000000000003,-18.559999999999995
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-0.5",69.0,35.0,-8.410000000000007,6.399999999999992,-15.489999999999998
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-1",69.0,39.0,-9.31000000000001,6.399999999999992,-17.580000000000005
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-2",69.0,46.0,-5.16000000000001,11.859999999999994,-22.820000000000007
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-3",69.0,47.0,-1.5900000000000096,15.589999999999995,-22.980000000000004
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-0.5",69.0,24.0,-17.420000000000016,9.479999999999993,-28.60999999999999
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-1",69.0,28.0,-14.880000000000019,9.479999999999993,-27.190000000000015
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-2",69.0,36.0,-4.290000000000022,13.729999999999984,-26.14
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-3",69.0,39.0,5.9299999999999855,17.459999999999994,-23.799999999999997
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-0.5",69.0,17.0,-18.440000000000094,10.989999999999936,-32.87000000000001
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-1",69.0,21.0,-17.040000000000106,11.11999999999991,-31.53
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-2",69.0,27.0,-4.520000000000078,21.2599999999999,-34.28
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-3",69.0,29.0,5.049999999999926,24.389999999999894,-28.580000000000002
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-0.5",69.0,15.0,-24.500000000000064,7.529999999999937,-37.63000000000001
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-1",69.0,19.0,-21.100000000000072,7.529999999999937,-34.160000000000025
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-2",69.0,24.0,-8.330000000000059,16.789999999999875,-38.37999999999997
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-3",69.0,26.0,3.589999999999953,19.919999999999874,-30.53
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-0.5",69.0,15.0,-21.620000000000015,7.529999999999937,-37.63000000000001
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-1",69.0,18.0,-23.220000000000024,7.529999999999937,-39.16000000000001
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-2",69.0,23.0,-8.880000000000008,13.789999999999846,-38.37999999999997
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-3",69.0,25.0,0.7200000000000211,16.919999999999845,-31.909999999999954
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-0.5",69.0,43.0,-7.090000000000009,1.1199999999999912,-9.899999999999999
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-1",69.0,52.0,3.639999999999991,4.459999999999994,-6.909999999999997
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-2",69.0,54.0,-4.6700000000000035,2.909999999999994,-15.870000000000005
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-3",69.0,55.0,-1.8400000000000365,5.739999999999966,-15.870000000000001
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-0.5",69.0,35.0,-11.170000000000009,2.109999999999991,-15.949999999999998
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-1",69.0,44.0,1.1699999999999888,3.2599999999999913,-10.219999999999995
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-2",69.0,47.0,-3.890000000000005,3.2599999999999913,-20.68
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-3",69.0,49.0,2.139999999999964,6.269999999999967,-17.66
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-0.5",69.0,26.0,-15.68,2.109999999999991,-20.45999999999999
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-1",69.0,32.0,-4.620000000000009,2.4599999999999915,-12.360000000000005
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-2",69.0,36.0,-4.510000000000006,2.4599999999999915,-20.139999999999997
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-3",69.0,38.0,2.069999999999971,7.179999999999968,-18.279999999999998
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-0.5",69.0,20.0,-18.769999999999953,2.3800000000000203,-24.44
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-1",69.0,24.0,-7.8699999999999655,2.730000000000021,-14.960000000000019
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-2",69.0,27.0,-9.909999999999956,2.730000000000021,-23.66000000000001
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-3",69.0,29.0,-2.139999999999986,7.099999999999985,-20.259999999999998
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-0.5",69.0,20.0,-19.889999999999986,2.3800000000000203,-23.99000000000002
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-1",69.0,23.0,-14.970000000000011,2.730000000000021,-20.040000000000067
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-2",69.0,26.0,-17.77000000000001,2.730000000000021,-26.17000000000007
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-3",69.0,28.0,-12.340000000000039,5.559999999999993,-23.57000000000007
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-0.5",69.0,20.0,-19.889999999999986,2.3800000000000203,-23.99000000000002
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-1",69.0,23.0,-14.970000000000011,2.730000000000021,-20.040000000000067
"entry3_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-2",69.0,26.0,-17.77000000000001,2.730000000000021,-26.17000000000007
