,n,win,totalret,maxret,mdd
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-0.5",229.0,147.0,-1.369999999999976,14.85000000000002,-17.89
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-1",229.0,162.0,7.520000000000009,24.650000000000002,-20.67
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-2",229.0,171.0,13.830000000000002,34.02999999999999,-28.35000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-3",229.0,173.0,11.990000000000013,40.820000000000036,-33.95
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-0.5",229.0,117.0,-2.939999999999984,15.370000000000019,-21.160000000000014
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-1",229.0,132.0,3.390000000000003,27.75000000000003,-28.210000000000004
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-2",229.0,143.0,8.790000000000003,39.85999999999996,-36.93000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-3",229.0,145.0,1.5300000000000185,46.650000000000006,-50.980000000000004
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-0.5",229.0,91.0,-0.6799999999999102,16.980000000000057,-26.510000000000005
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-1",229.0,103.0,5.90000000000008,29.920000000000055,-33.989999999999995
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-2",229.0,115.0,20.560000000000052,46.240000000000045,-42.65000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-3",229.0,119.0,20.42000000000006,53.500000000000064,-43.02000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-0.5",229.0,71.0,20.00000000000006,24.40000000000001,-35.960000000000015
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-1",229.0,81.0,22.42000000000005,35.98000000000001,-44.94000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-2",229.0,91.0,41.79000000000009,54.73000000000001,-53.94000000000002
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-3",229.0,94.0,41.00000000000007,61.38999999999999,-50.26000000000002
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-0.5",229.0,66.0,25.030000000000157,26.390000000000153,-38.94000000000002
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-1",229.0,74.0,21.250000000000128,33.740000000000066,-47.92000000000003
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-2",229.0,83.0,47.38000000000019,52.29,-59.06999999999999
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-3",229.0,86.0,48.94000000000019,58.950000000000024,-53.039999999999985
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-0.5",229.0,65.0,20.970000000000233,22.33000000000025,-38.94000000000001
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-1",229.0,72.0,12.190000000000232,24.98000000000007,-47.92000000000003
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-2",229.0,81.0,39.45000000000028,45.529999999999966,-59.069999999999986
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-3",229.0,84.0,38.69000000000032,52.18999999999996,-55.35999999999997
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-0.5",229.0,139.0,1.9599999999999884,9.889999999999993,-11.550000000000006
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-1",229.0,152.0,14.74999999999997,17.64999999999999,-9.780000000000008
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-2",229.0,155.0,3.8999999999999835,15.929999999999993,-22.850000000000005
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-3",229.0,157.0,8.169999999999947,18.759999999999962,-24.020000000000007
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-0.5",229.0,117.0,-0.8999999999999825,11.379999999999988,-17.729999999999983
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-1",229.0,131.0,14.340000000000014,19.879999999999992,-12.459999999999969
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-2",229.0,135.0,5.7700000000000164,18.159999999999986,-25.960000000000008
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.5_-3",229.0,138.0,8.36999999999998,24.18999999999996,-27.13000000000001
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-0.5",229.0,91.0,-1.4499999999999529,12.190000000000014,-21.61999999999997
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-1",229.0,101.0,12.050000000000033,19.249999999999996,-17.490000000000016
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-2",229.0,106.0,9.030000000000028,20.59,-29.03
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_1_-3",229.0,109.0,12.800000000000008,27.16999999999997,-30.200000000000003
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-0.5",229.0,77.0,0.6600000000001491,19.740000000000016,-29.809999999999974
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-1",229.0,84.0,13.010000000000124,27.59000000000003,-25.73999999999995
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-2",229.0,88.0,9.630000000000138,27.020000000000028,-31.950000000000003
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_2_-3",229.0,90.0,12.820000000000093,34.79000000000001,-35.04999999999997
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-0.5",229.0,74.0,-5.519999999999894,22.740000000000002,-38.98999999999998
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-1",229.0,80.0,4.090000000000072,27.239999999999977,-34.309999999999995
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-2",229.0,84.0,4.020000000000058,26.669999999999977,-41.44999999999999
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_4_-3",229.0,86.0,4.870000000000016,32.09999999999995,-44.829999999999956
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-0.5",229.0,74.0,-3.1799999999999,22.740000000000002,-38.98999999999998
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-1",229.0,80.0,1.9100000000000814,27.239999999999977,-38.82999999999997
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-2",229.0,84.0,1.840000000000067,26.669999999999977,-44.76999999999994
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_999_-3",229.0,86.0,2.690000000000026,32.09999999999995,-49.34999999999994
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-0.5",229.0,137.0,13.069603308942483,13.599603308942498,-5.459999999999997
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-1",229.0,148.0,17.3796033089425,18.19960330894248,-8.289999999999974
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-2",229.0,149.0,17.719603308942503,18.819603308942497,-7.719999999999995
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.25_-3",229.0,154.0,25.569603308942526,28.46960330894252,-7.720000000000002
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-0.5",229.0,119.0,19.189603308942484,20.589603308942465,-8.829999999999956
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-1",229.0,129.0,27.8396033089425,29.029603308942526,-11.14999999999998
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-2",229.0,131.0,30.069603308942504,30.919603308942534,-9.959999999999983
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_0.5_-3",229.0,135.0,38.319603308942504,39.19960330894254,-9.219999999999985
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-0.5",229.0,98.0,10.794210341425066,15.414210341425086,-10.05000000000003
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-1",229.0,107.0,18.09421034142509,23.284210341425137,-11.840000000000007
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-2",229.0,108.0,11.484210341425095,24.63421034142514,-18.95000000000002
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_1_-3",229.0,111.0,19.604210341425095,25.49421034142512,-16.919999999999987
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-0.5",229.0,88.0,2.955436059346523,8.095436059346511,-11.144563940653462
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-1",229.0,97.0,12.925436059346547,17.95543605934655,-11.65999999999999
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-2",229.0,98.0,2.545436059346551,19.245436059346535,-20.169999999999998
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_2_-3",229.0,100.0,10.595436059346532,23.505436059346568,-16.449999999999996
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-0.5",229.0,86.0,-6.634563940653499,7.405436059346512,-17.139999999999986
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-1",229.0,95.0,0.6454360593465296,14.835436059346527,-17.29
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-2",229.0,96.0,-9.734563940653473,16.85543605934652,-29.450000000000003
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_4_-3",229.0,98.0,-1.6845639406534736,21.11543605934654,-25.660000000000014
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-0.5",229.0,86.0,-6.634563940653499,7.405436059346512,-17.139999999999986
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-1",229.0,95.0,0.6454360593465296,14.835436059346527,-17.29
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-2",229.0,96.0,-9.734563940653473,16.85543605934652,-29.450000000000003
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[7, 35]_exit1_999_-3",229.0,98.0,-1.6845639406534736,21.11543605934654,-25.660000000000014
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-0.5",120.0,71.0,-13.809999999999999,5.149999999999999,-20.349999999999994
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-1",120.0,81.0,-7.900000000000005,9.390000000000004,-20.380000000000003
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-2",120.0,89.0,0.09999999999999853,18.019999999999996,-26.72
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.25_-3",120.0,90.0,3.6699999999999995,21.749999999999975,-26.880000000000003
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-0.5",120.0,60.0,-9.670000000000009,8.669999999999991,-21.45
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-1",120.0,71.0,-2.7799999999999976,12.460000000000017,-20.68
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-2",120.0,79.0,1.690000000000001,21.46999999999999,-31.200000000000006
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_0.5_-3",120.0,80.0,5.260000000000011,25.19999999999998,-31.360000000000007
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-0.5",120.0,45.0,-12.169999999999991,15.860000000000017,-35.00999999999999
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-1",120.0,53.0,-6.069999999999983,15.670000000000018,-31.54
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-2",120.0,62.0,5.530000000000025,23.45,-35.75
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_1_-3",120.0,65.0,15.750000000000018,27.18000000000001,-30.769999999999996
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-0.5",120.0,34.0,-3.649999999999985,19.220000000000013,-42.860000000000014
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-1",120.0,41.0,-0.669999999999991,19.28999999999999,-40.29
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-2",120.0,48.0,13.620000000000047,29.759999999999987,-45.10000000000002
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_2_-3",120.0,50.0,23.190000000000047,32.889999999999986,-38.660000000000025
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-0.5",120.0,32.0,-0.8899999999999109,15.760000000000018,-46.11000000000001
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-1",120.0,38.0,0.6000000000000734,15.570000000000014,-44.770000000000024
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-2",120.0,44.0,18.140000000000118,23.309999999999956,-49.19999999999999
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_4_-3",120.0,46.0,30.06000000000012,30.60000000000011,-40.41
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-0.5",120.0,32.0,-4.989999999999809,15.760000000000018,-46.11000000000001
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-1",120.0,37.0,-8.499999999999815,15.570000000000014,-49.77000000000002
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-2",120.0,43.0,10.61000000000022,20.309999999999942,-49.19999999999999
"entry2_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[7, 35]_exit1_999_-3",120.0,45.0,20.210000000000246,23.439999999999944,-42.729999999999976
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-0.5",120.0,76.0,-4.530000000000011,3.949999999999994,-11.770000000000007
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-1",120.0,85.0,5.24999999999999,9.569999999999999,-11.370000000000005
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-2",120.0,88.0,-3.5600000000000076,7.849999999999994,-21.550000000000004
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[7, 35]_exit1_0.25_-3",120.0,89.0,-1.9000000000000388,10.67999999999997,-22.720000000000006
