,n,win,totalret,maxret,mdd
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-0.5",120.0,47.0,26.620000000000015,57.17,-63.03999999999998
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-1",120.0,52.0,-31.280000000000026,64.22999999999999,-123.70000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-2",120.0,52.0,-31.280000000000026,64.22999999999999,-123.70000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-3",120.0,52.0,-31.280000000000026,64.22999999999999,-123.70000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-0.5",120.0,34.0,19.78000000000006,57.82000000000001,-94.30000000000001
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-1",120.0,40.0,-49.28999999999998,58.16999999999999,-133.99000000000007
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-2",120.0,40.0,-49.28999999999998,58.16999999999999,-133.99000000000007
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-3",120.0,40.0,-49.28999999999998,58.16999999999999,-133.99000000000007
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-0.5",120.0,22.0,-93.11999999999983,44.08000000000004,-145.01
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-1",120.0,27.0,-173.47999999999985,47.200000000000045,-231.57999999999996
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-2",120.0,27.0,-173.47999999999985,47.200000000000045,-231.57999999999996
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-3",120.0,27.0,-173.47999999999985,47.200000000000045,-231.57999999999996
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-0.5",120.0,12.0,-265.6299999999999,23.27000000000009,-296.71000000000026
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-1",120.0,16.0,-369.49999999999966,33.21000000000012,-413.61
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-2",120.0,16.0,-369.49999999999966,33.21000000000012,-413.61
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-3",120.0,16.0,-369.49999999999966,33.21000000000012,-413.61
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-0.5",120.0,12.0,-251.44999999999985,23.27000000000009,-282.53000000000026
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-1",120.0,16.0,-355.31999999999965,33.21000000000012,-399.42999999999995
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-2",120.0,16.0,-355.31999999999965,33.21000000000012,-399.42999999999995
"entry2_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-3",120.0,16.0,-355.31999999999965,33.21000000000012,-399.42999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.25_-0.5",120.0,48.0,-8.709999999999994,4.590000000000002,-19.95999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.25_-1",120.0,54.0,-33.24999999999997,12.309999999999999,-51.41999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.25_-2",120.0,54.0,-33.24999999999997,12.309999999999999,-51.41999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.25_-3",120.0,54.0,-33.24999999999997,12.309999999999999,-51.41999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.5_-0.5",120.0,39.0,4.670000000000004,22.15,-28.28
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.5_-1",120.0,45.0,-26.20999999999999,27.869999999999997,-63.879999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.5_-2",120.0,45.0,-26.20999999999999,27.869999999999997,-63.879999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_0.5_-3",120.0,45.0,-26.20999999999999,27.869999999999997,-63.879999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_1_-0.5",120.0,29.0,9.999999999999996,28.249999999999993,-37.220000000000006
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_1_-1",120.0,34.0,-25.27,32.62,-62.829999999999984
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_1_-2",120.0,34.0,-25.27,32.62,-62.829999999999984
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_1_-3",120.0,34.0,-25.27,32.62,-62.829999999999984
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_2_-0.5",120.0,18.0,-2.7400000000000158,31.069999999999972,-51.38000000000002
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_2_-1",120.0,21.0,-57.59000000000001,24.450000000000003,-82.03999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_2_-2",120.0,21.0,-57.59000000000001,24.450000000000003,-82.03999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_2_-3",120.0,21.0,-57.59000000000001,24.450000000000003,-82.03999999999999
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_4_-0.5",120.0,7.0,-100.59000000000003,12.170000000000002,-112.76000000000003
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_4_-1",120.0,9.0,-163.20000000000002,9.21000000000003,-172.4099999999998
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_4_-2",120.0,9.0,-163.20000000000002,9.21000000000003,-172.4099999999998
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_4_-3",120.0,9.0,-163.20000000000002,9.21000000000003,-172.4099999999998
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_999_-0.5",120.0,4.0,-123.99000000000002,9.640000000000029,-133.6300000000001
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_999_-1",120.0,5.0,-197.13000000000005,6.680000000000055,-203.80999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_999_-2",120.0,5.0,-197.13000000000005,6.680000000000055,-203.80999999999995
"entry2_{'P': [('delta', -0.2, 1)]}_[7, 35]_exit1_999_-3",120.0,5.0,-197.13000000000005,6.680000000000055,-203.80999999999995
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[7, 35]_exit1_0.25_-0.5",120.0,56.0,-8.470000000000006,3.9999999999999973,-21.799999999999994
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[7, 35]_exit1_0.25_-1",120.0,61.0,-29.710000000000033,6.999999999999996,-43.78000000000004
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[7, 35]_exit1_0.25_-2",120.0,61.0,-29.700000000000028,7.009999999999995,-43.78000000000004
