,n,win,totalret,maxret,mdd
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_0.5_-1",38.0,14.0,-6.549999999999998,5.859999999999999,-16.06
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_0.5_-2",38.0,14.0,-6.549999999999998,5.859999999999999,-16.06
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_0.5_-3",38.0,14.0,-6.549999999999998,5.859999999999999,-16.06
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_1_-0.5",38.0,11.0,4.800000000000002,6.35,-11.919999999999998
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_1_-1",38.0,11.0,-6.1499999999999995,5.859999999999999,-20.449999999999996
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_1_-2",38.0,11.0,-6.1499999999999995,5.859999999999999,-20.449999999999996
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_1_-3",38.0,11.0,-6.1499999999999995,5.859999999999999,-20.449999999999996
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_2_-0.5",38.0,9.0,8.489999999999995,18.549999999999997,-10.909999999999998
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_2_-1",38.0,9.0,-4.490000000000001,11.390000000000004,-19.439999999999994
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_2_-2",38.0,9.0,-4.490000000000001,11.390000000000004,-19.439999999999994
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_2_-3",38.0,9.0,-4.490000000000001,11.390000000000004,-19.439999999999994
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_4_-0.5",38.0,0.0,-31.67,5.620000000000001,-37.28999999999999
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_4_-1",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_4_-2",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_4_-3",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_999_-0.5",38.0,0.0,-31.67,5.620000000000001,-37.28999999999999
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_999_-1",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_999_-2",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[7, 35]_exit1_999_-3",38.0,0.0,-46.61,5.620000000000001,-52.23000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.25_-0.5",19.0,7.0,-18.11,2.450000000000003,-21.34
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.25_-1",19.0,7.0,-42.019999999999996,5.9,-47.91999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.25_-2",19.0,7.0,-42.019999999999996,5.9,-47.91999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.25_-3",19.0,7.0,-42.019999999999996,5.9,-47.91999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-0.5",19.0,5.0,-21.379999999999995,5.150000000000002,-36.09
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-1",19.0,5.0,-49.28999999999999,8.600000000000001,-57.88999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-2",19.0,5.0,-49.28999999999999,8.600000000000001,-57.88999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_0.5_-3",19.0,5.0,-49.28999999999999,8.600000000000001,-57.88999999999998
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-0.5",19.0,4.0,-10.879999999999985,6.7600000000000104,-44.89
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-1",19.0,4.0,-37.010000000000005,8.600000000000001,-63.63000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-2",19.0,4.0,-37.010000000000005,8.600000000000001,-63.63000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-3",19.0,4.0,-37.010000000000005,8.600000000000001,-63.63000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-0.5",19.0,4.0,9.620000000000015,27.260000000000005,-44.89
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-1",19.0,4.0,-16.51,10.66999999999998,-63.63000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-2",19.0,4.0,-16.51,10.66999999999998,-63.63000000000002
"entry5_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-3",19.0,4.0,-16.51,10.66999999999998,-63.63000000000002
