,n,win,totalret,maxret,mdd
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-0.5",69.0,24.0,67.45999999999998,97.16000000000003,-64.73999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-1",69.0,26.0,14.730000000000036,73.97,-93.80999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-2",69.0,26.0,14.730000000000036,73.97,-93.80999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_1_-3",69.0,26.0,14.730000000000036,73.97,-93.80999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-0.5",69.0,15.0,-26.379999999999978,59.58000000000001,-103.76000000000005
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-1",69.0,17.0,-91.10999999999999,59.22,-153.83999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-2",69.0,17.0,-91.10999999999999,59.22,-153.83999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_2_-3",69.0,17.0,-91.10999999999999,59.22,-153.83999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-0.5",69.0,5.0,-196.80999999999986,34.400000000000055,-234.71999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-1",69.0,7.0,-270.16999999999985,42.76000000000005,-316.4399999999999
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-2",69.0,7.0,-270.16999999999985,42.76000000000005,-316.4399999999999
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_4_-3",69.0,7.0,-270.16999999999985,42.76000000000005,-316.4399999999999
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-0.5",69.0,5.0,-196.80999999999986,34.400000000000055,-234.71999999999997
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-1",69.0,7.0,-270.16999999999985,42.76000000000005,-316.4399999999999
"entry3_{'P': [('delta', -0.4, 1)]}_[7, 35]_exit1_999_-2",69.0,7.0,-270.16999999999985,42.76000000000005,-316.4399999999999
