,n,win,totalret,maxret,mdd
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.25",97.0,67.0,35.38000000000003,35.740000000000045,-9.319999999999993
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.5",97.0,69.0,34.280000000000044,34.64000000000006,-8.919999999999977
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-1",97.0,74.0,32.700000000000095,35.59000000000007,-10.719999999999985
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-2",97.0,79.0,38.55000000000004,49.34,-20.559999999999967
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.25",97.0,65.0,40.09000000000002,40.45000000000002,-12.620000000000005
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.5",97.0,66.0,38.41,38.77000000000002,-12.920000000000023
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-1",97.0,71.0,36.83000000000005,39.72000000000003,-11.980000000000032
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-2",97.0,76.0,43.88000000000001,54.45999999999998,-19.710000000000008
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.25",97.0,62.0,54.70000000000001,55.059999999999974,-14.38000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.5",97.0,65.0,56.08999999999999,56.44999999999994,-14.38000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-1",97.0,70.0,55.27000000000002,58.15999999999998,-13.200000000000031
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",97.0,74.0,61.95999999999998,67.73999999999997,-20.500000000000036
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",97.0,67.0,35.38000000000003,35.740000000000045,-9.319999999999993
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",97.0,69.0,34.280000000000044,34.64000000000006,-8.919999999999977
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",97.0,74.0,38.79000000000006,41.68000000000004,-7.359999999999975
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",97.0,77.0,35.34000000000001,38.73,-16.27000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",97.0,65.0,40.09000000000002,40.45000000000002,-12.620000000000005
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",97.0,66.0,36.949999999999996,37.31000000000001,-12.920000000000023
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",97.0,71.0,41.46000000000002,44.35000000000001,-11.980000000000018
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",97.0,74.0,38.00999999999999,44.93000000000001,-20.890000000000065
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",97.0,62.0,53.64000000000001,53.99999999999997,-14.38000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",97.0,65.0,53.56999999999998,53.92999999999996,-14.38000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",97.0,70.0,58.84000000000001,61.72999999999997,-13.570000000000029
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",97.0,72.0,53.93999999999994,56.8299999999999,-22.48000000000006
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",97.0,50.0,14.840000000000021,15.200000000000022,-9.55
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",97.0,51.0,14.080000000000023,14.440000000000024,-9.55
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",97.0,54.0,18.66000000000002,19.020000000000028,-7.860000000000028
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",97.0,55.0,9.589999999999995,16.630000000000013,-16.230000000000004
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",97.0,48.0,11.790000000000017,13.600000000000025,-14.860000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",97.0,49.0,11.030000000000015,12.840000000000023,-14.860000000000001
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",97.0,52.0,15.610000000000015,15.970000000000013,-13.170000000000028
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",97.0,53.0,6.539999999999982,16.930000000000014,-18.650000000000027
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",97.0,46.0,16.289999999999996,18.390000000000022,-15.410000000000002
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",97.0,47.0,15.529999999999996,17.630000000000017,-15.41
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",97.0,50.0,20.87,21.22999999999999,-13.89
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",97.0,50.0,9.729999999999947,19.65,-19.040000000000042
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",97.0,54.0,29.640000000000008,30.000000000000007,-9.569999999999997
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",97.0,54.0,24.72000000000002,25.080000000000034,-11.109999999999966
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",97.0,56.0,22.10000000000002,24.99000000000001,-10.37999999999999
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",97.0,56.0,16.040000000000013,24.639999999999997,-13.809999999999974
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",97.0,52.0,27.069999999999993,27.429999999999993,-13.019999999999992
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",97.0,52.0,22.150000000000006,23.87,-14.65999999999997
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",97.0,54.0,19.529999999999998,25.389999999999997,-13.869999999999989
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",97.0,54.0,13.47,25.389999999999997,-16.19999999999999
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",97.0,51.0,40.109999999999985,40.469999999999956,-12.339999999999993
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",97.0,51.0,35.190000000000005,35.550000000000004,-13.979999999999972
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",97.0,53.0,32.569999999999986,37.00000000000001,-13.469999999999974
"put_entry1_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",97.0,53.0,26.509999999999998,37.00000000000001,-15.210000000000015
