,n,win,totalret,maxret,mdd
"put_entry5_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",38.0,19.0,-6.319999999999945,16.31000000000001,-26.369999999999955
"put_entry5_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",38.0,20.0,-11.623967368055661,6.9860326319442905,-22.349999999999955
"put_entry5_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",38.0,20.0,-21.423967368055674,6.78603263194429,-31.949999999999974
"put_entry5_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",38.0,20.0,-34.46999999999996,4.51,-42.71999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",38.0,27.0,-16.859999999999953,2.2899999999999996,-21.159999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",38.0,27.0,-16.859999999999953,2.2899999999999996,-21.159999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",38.0,28.0,-19.01999999999995,2.2899999999999996,-23.31999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",38.0,30.0,-15.099999999999946,2.2899999999999996,-21.229999999999972
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",38.0,26.0,-17.349999999999948,2.87,-22.22999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",38.0,26.0,-17.349999999999948,2.87,-22.22999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",38.0,27.0,-19.509999999999952,2.87,-24.389999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",38.0,29.0,-15.589999999999948,2.87,-21.229999999999972
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",38.0,25.0,-15.959999999999956,4.44,-21.11999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",38.0,25.0,-15.959999999999956,4.44,-21.11999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",38.0,25.0,-22.769999999999975,4.44,-27.929999999999964
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",38.0,28.0,-16.72999999999998,4.44,-24.999999999999993
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",38.0,24.0,-21.06999999999995,1.2999999999999998,-23.759999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",38.0,25.0,-18.449999999999953,1.2999999999999998,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",38.0,23.0,-21.559999999999953,1.88,-24.829999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",38.0,24.0,-18.939999999999955,1.88,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",38.0,22.0,-23.63999999999998,3.0399999999999996,-28.25999999999997
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",38.0,23.0,-21.019999999999975,3.0399999999999996,-26.129999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.5",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-1",38.0,24.0,-21.06999999999995,1.2999999999999998,-23.759999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.25_-2",38.0,25.0,-18.449999999999953,1.2999999999999998,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.25",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.5",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-1",38.0,23.0,-21.559999999999953,1.88,-24.829999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.5_-2",38.0,24.0,-18.939999999999955,1.88,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.25",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.5",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-1",38.0,22.0,-23.63999999999998,3.0399999999999996,-28.25999999999997
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit3_0.8_-2",38.0,23.0,-21.019999999999975,3.0399999999999996,-26.129999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.25",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.5",38.0,23.0,-19.059999999999953,1.2999999999999998,-21.749999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-1",38.0,24.0,-21.06999999999995,1.2999999999999998,-23.759999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.25_-2",38.0,25.0,-18.449999999999953,1.2999999999999998,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.25",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.5",38.0,22.0,-19.549999999999955,1.88,-22.819999999999954
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-1",38.0,23.0,-21.559999999999953,1.88,-24.829999999999952
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.5_-2",38.0,24.0,-18.939999999999955,1.88,-22.359999999999975
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.25",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.5",38.0,22.0,-16.979999999999954,3.0399999999999996,-21.59999999999995
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-1",38.0,22.0,-23.63999999999998,3.0399999999999996,-28.25999999999997
"put_entry5_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit4_0.8_-2",38.0,23.0,-21.019999999999975,3.0399999999999996,-26.129999999999995
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.25",21.0,13.0,-1.0900000000000132,8.62,-14.360000000000014
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.5",21.0,13.0,-1.0900000000000132,8.62,-14.360000000000014
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-1",21.0,13.0,-19.04000000000002,6.440000000000006,-30.13000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.25_-2",21.0,13.0,-18.00000000000002,6.440000000000006,-29.090000000000032
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.25",21.0,12.0,-7.600000000000009,5.3500000000000005,-17.60000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.5",21.0,12.0,-7.600000000000009,5.3500000000000005,-17.60000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-1",21.0,12.0,-25.550000000000022,5.630000000000006,-35.83000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.5_-2",21.0,12.0,-24.510000000000023,5.630000000000006,-34.79000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.25",21.0,12.0,-3.2100000000000106,7.41,-15.27000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.5",21.0,12.0,-3.2100000000000106,7.41,-15.27000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-1",21.0,12.0,-21.160000000000018,7.690000000000006,-33.50000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",21.0,12.0,-20.12000000000002,7.690000000000006,-32.46000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",21.0,12.0,-20.100000000000023,6.440000000000006,-31.19000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",21.0,12.0,-19.060000000000024,6.440000000000006,-30.15000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",21.0,11.0,-27.71000000000002,5.630000000000006,-37.99000000000002
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",21.0,11.0,-26.67000000000002,5.630000000000006,-36.950000000000024
