,n,win,totalret,maxret,mdd
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",16.0,13.0,12.890000000000017,12.890000000000015,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",16.0,13.0,11.140000000000015,11.140000000000013,-2.7399999999999993
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",16.0,15.0,18.490000000000023,18.490000000000016,-2.26
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",16.0,15.0,18.490000000000023,18.490000000000016,-2.26
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",16.0,12.0,13.020000000000016,13.380000000000013,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",16.0,12.0,8.74000000000003,11.630000000000011,-2.8899999999999846
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",16.0,14.0,16.090000000000035,18.980000000000018,-2.889999999999983
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",16.0,14.0,16.090000000000035,18.980000000000018,-2.889999999999983
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",16.0,12.0,16.270000000000014,16.630000000000013,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",16.0,12.0,11.99000000000003,14.880000000000013,-2.8899999999999846
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",16.0,14.0,20.290000000000042,23.180000000000025,-2.889999999999983
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",16.0,14.0,20.290000000000042,23.180000000000025,-2.889999999999983
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",16.0,10.0,11.440000000000015,11.440000000000014,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",16.0,10.0,10.620000000000015,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",16.0,10.0,10.620000000000015,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",16.0,10.0,10.620000000000015,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",16.0,9.0,11.080000000000016,11.440000000000014,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",16.0,9.0,10.260000000000016,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",16.0,9.0,10.260000000000016,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",16.0,9.0,10.260000000000016,10.620000000000013,-2.67
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",16.0,9.0,13.430000000000016,13.790000000000015,-1.8499999999999996
"put_entry4_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",16.0,9.0,12.610000000000015,12.970000000000011,-2.67
