,n,win,totalret,maxret,mdd
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",21.0,11.0,-23.320000000000018,7.690000000000006,-35.66000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",21.0,11.0,-22.28000000000002,7.690000000000006,-34.62000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",21.0,12.0,-20.100000000000023,6.440000000000006,-31.19000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",21.0,12.0,-19.060000000000024,6.440000000000006,-30.15000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",21.0,11.0,-27.71000000000002,5.630000000000006,-37.99000000000002
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",21.0,11.0,-26.67000000000002,5.630000000000006,-36.950000000000024
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",21.0,11.0,-23.320000000000018,7.690000000000006,-35.66000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",21.0,11.0,-22.28000000000002,7.690000000000006,-34.62000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",21.0,12.0,-2.1500000000000155,7.579999999999999,-14.380000000000013
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",21.0,12.0,-20.100000000000023,6.440000000000006,-31.19000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",21.0,12.0,-19.060000000000024,6.440000000000006,-30.15000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",21.0,11.0,-9.760000000000012,5.3500000000000005,-19.760000000000012
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",21.0,11.0,-27.71000000000002,5.630000000000006,-37.99000000000002
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",21.0,11.0,-26.67000000000002,5.630000000000006,-36.950000000000024
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",21.0,11.0,-5.370000000000011,7.41,-17.43000000000001
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",21.0,11.0,-23.320000000000018,7.690000000000006,-35.66000000000003
"put_entry6_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",21.0,11.0,-22.28000000000002,7.690000000000006,-34.62000000000003
"put_entry6_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",21.0,14.0,3.2499999999999885,6.449999999999999,-5.980000000000011
"put_entry6_{'P': [('delta', -0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",21.0,14.0,3.2499999999999885,6.449999999999999,-5.980000000000011
