,n,win,totalret,maxret,mdd
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",46.0,32.0,16.079999999999984,18.769999999999996,-9.069999999999999
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",46.0,34.0,20.17999999999998,22.86999999999999,-9.070000000000002
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",46.0,36.0,-9.790000000000045,10.099999999999985,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",46.0,37.0,-4.6900000000000475,10.099999999999985,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",46.0,30.0,8.469999999999988,18.929999999999982,-10.45999999999999
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",46.0,32.0,12.56999999999999,23.029999999999983,-10.459999999999994
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",46.0,34.0,-17.40000000000003,11.419999999999986,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",46.0,35.0,-12.300000000000033,11.419999999999986,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",46.0,28.0,4.119999999999985,22.689999999999984,-18.770000000000014
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",46.0,30.0,8.219999999999981,24.12999999999999,-18.770000000000014
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",46.0,32.0,-23.780000000000058,12.629999999999987,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",46.0,33.0,-18.680000000000064,12.629999999999987,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",46.0,32.0,16.079999999999984,18.769999999999996,-9.069999999999999
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",46.0,34.0,20.17999999999998,22.86999999999999,-9.070000000000002
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",46.0,36.0,-9.790000000000045,10.099999999999985,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",46.0,37.0,-4.6900000000000475,10.099999999999985,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",46.0,30.0,8.469999999999988,18.929999999999982,-10.45999999999999
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",46.0,32.0,12.56999999999999,23.029999999999983,-10.459999999999994
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",46.0,34.0,-17.40000000000003,11.419999999999986,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",46.0,35.0,-12.300000000000033,11.419999999999986,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",46.0,28.0,4.119999999999985,22.689999999999984,-18.770000000000014
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",46.0,30.0,8.219999999999981,24.12999999999999,-18.770000000000014
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",46.0,32.0,-23.780000000000058,12.629999999999987,-42.04
"put_entry7_{'P': [('delta', -0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",46.0,33.0,-18.680000000000064,12.629999999999987,-42.04
