,n,win,totalret,maxret,mdd
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.1",188.0,64.0,12.539523604076248,12.539523604076248,-16.92
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.25",188.0,72.0,8.669523604076259,10.78430387596616,-18.88046079936245
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.5",188.0,87.0,-8.050476395923736,16.38430387596616,-41.57046079936246
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.1",188.0,57.0,12.149523604076272,12.149523604076274,-17.369999999999997
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.25",188.0,63.0,4.409523604076282,10.234303875966159,-24.290460799362428
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.5",188.0,77.0,-8.860476395923746,21.994303875966157,-48.50046079936244
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.1",188.0,48.0,11.819523604076268,11.819523604076272,-19.53046079936245
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.25",188.0,53.0,3.869523604076282,12.074303875966159,-26.670460799362424
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.5",188.0,63.0,-15.960476395923747,23.674303875966157,-57.28046079936243
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.1",188.0,36.0,52.85952360407631,52.85952360407629,-26.730460799362454
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.25",188.0,40.0,45.09952360407631,45.11430387596617,-34.02046079936245
"strangle_entry1_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.5",188.0,51.0,24.769523604076305,52.14430387596615,-60.50046079936242
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.1",188.0,70.0,33.96673086376803,33.96673086376803,-11.5751525929421
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.25",188.0,80.0,17.476730863768033,17.476730863768033,-24.485152592942093
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.5",188.0,94.0,-4.773269136231949,21.268754534782914,-53.585152592942066
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.1",188.0,63.0,34.62620477231803,34.626204772318026,-19.395152592942093
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.25",188.0,71.0,16.72620477231803,17.288754534782917,-29.375152592942072
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.5",188.0,85.0,-10.843795227681905,22.678754534782914,-59.06515259294201
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.1",188.0,48.0,29.82624904255465,29.826249042554643,-33.0151525929421
"strangle_entry1_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.25",188.0,55.0,16.11624904255465,17.66879880501954,-39.10515259294208
