,n,win,totalret,maxret,mdd
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.1",152.0,39.0,-0.8475289215646526,5.299999999999999,-10.040000000000001
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.25",152.0,43.0,-2.52752892156466,5.619999999999999,-11.200000000000001
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.5",152.0,49.0,-12.330646495018494,4.949999999999999,-19.53185153767067
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.1",152.0,34.0,-3.377528921564655,3.8199999999999976,-10.510000000000002
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.25",152.0,38.0,-5.057528921564662,4.38,-11.68873396421683
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.5",152.0,42.0,-15.820646495018497,3.709999999999999,-21.78185153767066
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.1",152.0,26.0,-8.767528921564645,1.81,-12.82873396421682
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.25",152.0,30.0,-10.297528921564663,3.309999999999999,-15.858733964216832
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.5",152.0,34.0,-13.450646495018466,10.470000000000026,-26.17185153767067
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.1",152.0,22.0,-15.735905018796409,1.81,-17.545905018796404
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.25",152.0,25.0,-18.575905018796412,2.7799999999999994,-21.355905018796413
"strangle_entry6_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.5",152.0,30.0,-20.089022592250217,9.600000000000009,-29.689022592250225
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.1",152.0,42.0,-2.6268213619545104,7.340000000000001,-13.48
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.25",152.0,47.0,2.4131786380454656,18.249999999999975,-17.28663014509489
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.5",152.0,55.0,-12.818105476393029,16.329999999999973,-30.59791425953339
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.1",152.0,36.0,-6.896821361954513,6.9300000000000015,-15.276630145094892
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.25",152.0,41.0,-1.8568213619545437,16.789999999999974,-20.0966301450949
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.5",152.0,47.0,-19.678105476393032,14.869999999999978,-35.997914259533395
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.1",152.0,29.0,-15.099078449968568,4.310000000000002,-21.156630145094894
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.25",152.0,35.0,1.7209215500314468,24.96,-24.986630145094896
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.5",152.0,40.0,-17.760362564407064,20.730000000000004,-40.2379142595334
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.1",152.0,24.0,-17.919078449968588,4.279999999999986,-22.199078449968574
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.25",152.0,30.0,-0.3290784499685673,24.929999999999986,-25.259078449968566
"strangle_entry6_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.5",152.0,34.0,-23.20036256440708,20.429999999999993,-43.63036256440707
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.1",152.0,43.0,-12.213664408669864,11.499999999999998,-23.713664408669864
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.25",152.0,54.0,-12.56127192871892,18.229999999999976,-30.7912719287189
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.5",152.0,64.0,-36.77830867376622,14.83999999999997,-51.618308673766194
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.1",152.0,33.0,-22.623664408669867,7.51,-30.133664408669866
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.25",152.0,46.0,-10.941271928718963,23.369999999999955,-34.31127192871892
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.5",152.0,54.0,-40.16830867376621,18.07999999999997,-58.2483086737662
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.1",152.0,29.0,-17.06366440866984,16.560000000000024,-33.62366440866986
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.25",152.0,39.0,-8.791271928718942,29.36999999999998,-38.16127192871892
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.5",152.0,48.0,-35.468308673766174,25.420000000000023,-60.8883086737662
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.1",152.0,24.0,-21.65366440866984,16.27000000000003,-37.923664408669865
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.25",152.0,33.0,-15.95127192871892,29.079999999999988,-45.03127192871891
"strangle_entry6_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.5",152.0,38.0,-50.38830867376614,21.99000000000006,-72.37830867376621
"strangle_entry6_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.1",152.0,45.0,-15.191879895880234,13.249999999999996,-28.441879895880227
"strangle_entry6_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.25",152.0,58.0,-22.621879895880234,16.379999999999995,-39.00187989588022
"strangle_entry6_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.5",152.0,77.0,-29.946600989602388,23.63999999999998,-53.58660098960236
