,n,win,totalret,maxret,mdd
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.25_-0.25",160.0,59.0,9.85576944210127,19.410000000000004,-17.519999999999975
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.25_-0.5",160.0,68.0,-7.6742305578987615,15.500000000000023,-23.174230557898788
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.1",160.0,50.0,15.705769442101332,24.660000000000046,-9.180000000000003
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.25",160.0,55.0,12.515769442101284,23.639999999999986,-11.869999999999996
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.5",160.0,64.0,-5.014230557898717,17.54000000000006,-22.554230557898777
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.1",160.0,47.0,30.225769442101377,41.090000000000096,-10.864230557898715
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.25",160.0,52.0,27.03576944210133,40.070000000000036,-15.749999999999972
"strangle_entry12_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.5",160.0,61.0,9.505769442101307,26.150000000000073,-16.644230557898766
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.1",160.0,60.0,28.256197909704877,34.96999999999996,-17.529999999999976
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.25",160.0,70.0,2.6161979097049333,14.390000000000033,-27.949999999999932
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.5",160.0,79.0,1.7061979097049942,15.510000000000145,-21.1099999999998
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.1",160.0,53.0,30.746197909704907,36.85999999999998,-16.399999999999945
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.25",160.0,63.0,5.106197909704961,15.850000000000144,-23.669999999999938
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.5",160.0,72.0,4.196197909705024,17.400000000000173,-18.81000000000001
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.1",160.0,50.0,36.272065790679065,40.32000000000001,-19.899999999999913
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.25",160.0,60.0,10.632065790679118,18.86000000000018,-27.409999999999826
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.5",160.0,69.0,9.722065790679185,21.5300000000002,-22.049999999999805
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.1",160.0,48.0,45.892065790679055,49.93999999999999,-19.899999999999913
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.25",160.0,58.0,20.25206579067914,25.930000000000117,-27.409999999999826
"strangle_entry12_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.5",160.0,67.0,19.34206579067919,30.270000000000206,-21.709999999999777
"strangle_entry13_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.1",180.0,4.0,-16.207271114189556,1.2485409733788337,-17.45581208756839
