,n,win,totalret,maxret,mdd
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.1",91.0,18.0,-22.885251267931196,0.05,-22.9352512679312
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.25",91.0,18.0,-23.155251267931195,0.05,-23.2052512679312
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.5",91.0,19.0,-22.378214522883898,1.25,-23.628214522883898
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.1",91.0,18.0,-22.885251267931196,0.05,-22.9352512679312
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.25",91.0,18.0,-23.155251267931195,0.05,-23.2052512679312
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.5",91.0,19.0,-22.378214522883898,1.25,-23.628214522883898
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.1",91.0,16.0,-23.375251267931198,0.05,-23.4252512679312
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.25",91.0,16.0,-23.645251267931197,0.05,-23.695251267931198
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.5",91.0,17.0,-22.868214522883896,1.25,-24.118214522883896
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.1",91.0,8.0,-24.7252512679312,0.05,-24.775251267931196
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.25",91.0,8.0,-24.995251267931195,0.05,-25.045251267931196
"strangle_entry11_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.5",91.0,9.0,-24.218214522883898,1.25,-25.468214522883894
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.1",91.0,21.0,-15.989210140113789,0.28,-16.26921014011379
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.25",91.0,22.0,-13.99603390582723,3.83,-17.82603390582723
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.5",91.0,22.0,-15.316172037403174,3.64,-18.956172037403174
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.1",91.0,19.0,-17.00921014011379,0.28,-17.28921014011379
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.25",91.0,20.0,-15.01603390582723,3.83,-18.846033905827234
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.5",91.0,20.0,-16.336172037403173,3.64,-19.976172037403174
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.1",91.0,18.0,-17.11921014011379,0.28,-17.39921014011379
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.25",91.0,19.0,-15.12603390582723,3.83,-18.956033905827233
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.5",91.0,19.0,-16.446172037403173,3.64,-20.086172037403173
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.1",91.0,13.0,-17.889210140113807,0.28,-18.169210140113808
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.25",91.0,14.0,-15.896033905827249,3.83,-19.72603390582725
"strangle_entry11_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.5",91.0,14.0,-17.21617203740319,3.64,-20.85617203740319
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.1",91.0,25.0,-10.555126535063442,8.059999999999995,-18.61512653506344
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.25",91.0,26.0,-7.732379364009119,8.059999999999995,-15.792379364009113
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.1_-0.5",91.0,26.0,-12.364397284932654,7.719999999999995,-20.08439728493265
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.1",91.0,24.0,-9.245126535063438,8.059999999999995,-17.305126535063437
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.25",91.0,25.0,-6.422379364009114,8.059999999999995,-14.482379364009109
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.25_-0.5",91.0,25.0,-11.054397284932648,7.719999999999995,-18.774397284932647
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.1",91.0,21.0,-9.04512653506341,8.100000000000021,-17.145126535063437
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.25",91.0,22.0,-6.222379364009086,8.100000000000021,-14.322379364009109
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_0.5_-0.5",91.0,22.0,-10.85439728493262,7.580000000000021,-18.434397284932643
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.1",91.0,20.0,-5.87512653506338,8.100000000000021,-13.975126535063405
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.25",91.0,21.0,-3.052379364009055,8.100000000000021,-11.152379364009077
"strangle_entry11_{'C': [('number', 5, 1)], 'P': [('number', -5, 1)]}_[2, 9]_exit1_1_-0.5",91.0,21.0,-7.68439728493259,7.580000000000021,-15.264397284932613
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.1",91.0,34.0,7.402952053437535,14.529999999999987,-11.980000000000032
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.25",91.0,38.0,7.642952053437521,14.289999999999958,-12.710000000000031
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.1_-0.5",91.0,45.0,4.112952053437534,14.39999999999997,-14.710000000000033
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.25_-0.1",91.0,30.0,8.205769442101243,15.750000000000012,-9.549999999999997
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.25_-0.25",91.0,34.0,8.445769442101234,14.959999999999983,-10.690000000000033
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.25_-0.5",91.0,41.0,4.915769442101252,15.280000000000001,-11.540000000000028
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.1",91.0,28.0,6.845769442101276,14.530000000000026,-9.55
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.25",91.0,32.0,7.085769442101269,13.739999999999997,-10.690000000000035
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_0.5_-0.5",91.0,39.0,3.555769442101284,14.060000000000013,-11.750000000000009
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.1",91.0,26.0,9.305769442101276,15.510000000000012,-11.45
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.25",91.0,30.0,9.545769442101264,15.729999999999997,-12.280000000000008
"strangle_entry11_{'C': [('number', 2.5, 1)], 'P': [('number', -2.5, 1)]}_[2, 9]_exit1_1_-0.5",91.0,37.0,6.015769442101278,12.610000000000028,-11.230000000000002
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.1",91.0,34.0,15.636197909704855,18.349999999999927,-12.160000000000029
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.25",91.0,44.0,21.25619790970485,23.659999999999997,-12.550000000000011
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.1_-0.5",91.0,47.0,15.906197909704854,24.339999999999968,-13.449999999999969
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.1",91.0,30.0,17.876197909704832,20.589999999999904,-16.37000000000005
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.25",91.0,40.0,23.49619790970483,25.899999999999956,-13.609999999999985
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.25_-0.5",91.0,43.0,18.146197909704824,26.57999999999994,-14.509999999999973
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.1",91.0,27.0,16.092065790678998,18.299999999999933,-19.60000000000001
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.25",91.0,37.0,21.712065790679,23.694643506822107,-16.83999999999994
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_0.5_-0.5",91.0,40.0,16.362065790678987,24.28999999999997,-17.73999999999993
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.1",91.0,26.0,21.85206579067894,24.059999999999874,-19.60000000000001
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.25",91.0,36.0,27.472065790678943,29.45464350682205,-16.83999999999994
"strangle_entry11_{'C': [('number', 0, 1)], 'P': [('number', 0, 1)]}_[2, 9]_exit1_1_-0.5",91.0,39.0,22.12206579067893,30.049999999999912,-17.73999999999993
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.1",160.0,37.0,-24.435251267931193,0.6999999999999997,-25.135251267931192
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.25",160.0,38.0,-23.485251267931194,0.6999999999999997,-24.185251267931193
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.1_-0.5",160.0,39.0,-23.398214522883894,1.9099999999999997,-25.308214522883894
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.1",160.0,34.0,-25.7252512679312,0.6999999999999997,-26.4252512679312
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.25",160.0,35.0,-24.775251267931193,0.6999999999999997,-25.475251267931192
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.25_-0.5",160.0,36.0,-24.688214522883897,1.9099999999999997,-26.59821452288389
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.1",160.0,31.0,-21.585251267931213,0.05,-21.635251267931213
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.25",160.0,32.0,-20.63525126793121,1.1000000000000174,-21.735251267931226
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_0.5_-0.5",160.0,33.0,-20.54821452288391,1.460000000000015,-22.008214522883925
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.1",160.0,17.0,-25.38525126793121,0.05,-25.43525126793121
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.25",160.0,18.0,-24.435251267931207,0.05,-24.485251267931208
"strangle_entry12_{'C': [('number', 10, 1)], 'P': [('number', -10, 1)]}_[2, 9]_exit1_1_-0.5",160.0,19.0,-24.34821452288391,1.25,-25.598214522883907
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.1",160.0,43.0,-12.86921014011379,3.480000000000027,-16.34921014011382
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.25",160.0,44.0,-11.806033905827228,4.9200000000000275,-16.726033905827258
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.1_-0.5",160.0,46.0,-11.216172037403204,5.829999999999997,-17.046172037403203
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.1",160.0,39.0,-14.97921014011378,1.9100000000000381,-16.889210140113818
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.25",160.0,40.0,-13.916033905827218,4.5200000000000005,-18.43603390582722
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.25_-0.5",160.0,42.0,-13.326172037403193,4.260000000000008,-17.586172037403202
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.1",160.0,36.0,-16.139210140113757,0.750000000000058,-16.889210140113818
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.25",160.0,37.0,-15.0760339058272,3.83,-18.9060339058272
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_0.5_-0.5",160.0,39.0,-14.486172037403174,3.64,-18.126172037403176
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.1",160.0,29.0,-13.099210140113769,3.790000000000048,-16.889210140113818
"strangle_entry12_{'C': [('number', 7.5, 1)], 'P': [('number', -7.5, 1)]}_[2, 9]_exit1_1_-0.25",160.0,30.0,-12.036033905827205,5.230000000000054,-17.266033905827257
