,n,win,totalret,maxret,mdd
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.8",43.0,12.0,-8.77,1.06,-9.829999999999998
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.25",43.0,7.0,-8.200000000000001,1.06,-9.260000000000002
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.5",43.0,8.0,-10.090000000000002,1.06,-11.150000000000004
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.8",43.0,8.0,-12.94,1.06,-14.0
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.25",43.0,4.0,-11.3,1.1500000000000001,-12.450000000000001
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.5",43.0,5.0,-13.160000000000018,1.1500000000000001,-14.310000000000022
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.8",43.0,5.0,-16.400000000000016,1.1500000000000001,-17.550000000000022
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.25",43.0,2.0,-13.190000000000014,0.6500000000000001,-13.84000000000002
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.5",43.0,3.0,-15.050000000000034,0.6500000000000001,-15.700000000000037
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.8",43.0,3.0,-18.500000000000036,0.6500000000000001,-19.15000000000004
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.25",43.0,2.0,-10.350000000000016,0.6500000000000001,-11.000000000000016
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.5",43.0,3.0,-12.210000000000035,0.6500000000000001,-12.860000000000033
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.8",43.0,3.0,-15.660000000000036,0.6500000000000001,-16.310000000000038
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.25",43.0,2.0,-10.350000000000016,0.6500000000000001,-11.000000000000016
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.5",43.0,3.0,-12.210000000000035,0.6500000000000001,-12.860000000000033
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.8",43.0,3.0,-15.660000000000036,0.6500000000000001,-16.310000000000038
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.25",29.0,4.0,-27.290000000000035,4.42,-31.900000000000034
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.5",29.0,5.0,-33.11000000000004,4.42,-37.720000000000034
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.8",29.0,5.0,-38.780000000000044,4.42,-43.200000000000045
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.25",29.0,4.0,-26.360000000000035,4.42,-31.900000000000034
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.5",29.0,4.0,-35.27000000000005,4.42,-40.81000000000004
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.8",29.0,4.0,-40.94000000000004,4.42,-46.11000000000005
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.25",29.0,3.0,-26.16000000000004,4.42,-30.580000000000048
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.5",29.0,3.0,-35.07000000000005,4.42,-39.49000000000005
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.8",29.0,3.0,-40.74000000000005,4.42,-45.16000000000005
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.25",29.0,1.0,-40.13000000000004,4.42,-44.55000000000005
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.5",29.0,1.0,-49.040000000000056,4.42,-53.46000000000004
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.8",29.0,1.0,-57.060000000000045,4.42,-61.480000000000054
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.25",29.0,1.0,-29.070000000000014,4.42,-33.49000000000002
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.5",29.0,1.0,-37.98000000000003,4.42,-42.40000000000003
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.8",29.0,1.0,-46.00000000000003,4.42,-50.42000000000004
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.25",29.0,1.0,-29.070000000000014,4.42,-33.49000000000002
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.5",29.0,1.0,-37.98000000000003,4.42,-42.40000000000003
"entry4_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.8",29.0,1.0,-46.00000000000003,4.42,-50.42000000000004
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.25",29.0,4.0,-14.270000000000003,2.27,-16.540000000000003
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.5",29.0,4.0,-16.560000000000002,1.9900000000000002,-18.550000000000004
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.8",29.0,4.0,-20.85,1.9900000000000002,-22.840000000000003
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.25",29.0,4.0,-14.080000000000002,2.27,-16.35
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.5",29.0,4.0,-16.37,1.9900000000000002,-18.36
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.8",29.0,4.0,-20.66,1.9900000000000002,-22.65
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.25",29.0,3.0,-14.930000000000001,2.27,-17.2
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.5",29.0,3.0,-17.220000000000002,1.9900000000000002,-19.21
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.8",29.0,3.0,-21.51,1.9900000000000002,-23.5
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.25",29.0,1.0,-21.83,2.27,-24.099999999999998
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.5",29.0,1.0,-24.119999999999997,1.9900000000000002,-26.11
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.8",29.0,1.0,-28.7,1.9900000000000002,-30.689999999999998
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.25",29.0,1.0,-11.939999999999975,2.6800000000000264,-14.619999999999997
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.5",29.0,1.0,-14.229999999999974,1.9900000000000002,-16.219999999999974
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.8",29.0,1.0,-18.809999999999977,1.9900000000000002,-20.79999999999997
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.25",29.0,1.0,-11.939999999999975,2.6800000000000264,-14.619999999999997
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.5",29.0,1.0,-14.229999999999974,1.9900000000000002,-16.219999999999974
"entry4_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.8",29.0,1.0,-18.809999999999977,1.9900000000000002,-20.79999999999997
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.25",29.0,6.0,-6.189999999999997,2.4499999999999997,-8.69
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.5",29.0,7.0,-5.819999999999996,2.4499999999999997,-9.24
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.8",29.0,7.0,-7.949999999999999,2.4499999999999997,-10.73
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.25",29.0,4.0,-9.04,2.4499999999999997,-11.849999999999998
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.5",29.0,5.0,-9.489999999999998,2.4499999999999997,-12.299999999999999
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.8",29.0,5.0,-11.62,2.4499999999999997,-14.150000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.25",29.0,4.0,-7.3999999999999995,2.4499999999999997,-10.21
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.5",29.0,4.0,-9.15,2.4499999999999997,-11.959999999999999
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.8",29.0,4.0,-11.28,2.4499999999999997,-13.809999999999999
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.25",29.0,1.0,-15.840000000000002,2.4499999999999997,-18.290000000000003
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.5",29.0,1.0,-17.589999999999996,2.4499999999999997,-20.039999999999996
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.8",29.0,1.0,-20.829999999999995,2.4499999999999997,-23.280000000000005
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.25",29.0,1.0,-13.85,2.4499999999999997,-16.3
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.5",29.0,1.0,-15.599999999999998,2.4499999999999997,-18.05
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.8",29.0,1.0,-18.839999999999996,2.4499999999999997,-21.290000000000003
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.25",29.0,1.0,-13.85,2.4499999999999997,-16.3
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.5",29.0,1.0,-15.599999999999998,2.4499999999999997,-18.05
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.8",29.0,1.0,-18.839999999999996,2.4499999999999997,-21.290000000000003
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.25",29.0,6.0,-4.630000000000001,0.8700000000000001,-5.87
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.5",29.0,7.0,-5.350000000000003,0.8700000000000001,-7.100000000000002
"entry4_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.8",29.0,7.0,-7.03,0.8700000000000001,-8.25
