,n,win,totalret,maxret,mdd
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.25",43.0,20.0,3.2499999999999996,3.2999999999999994,-1.4100000000000008
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.5",43.0,20.0,3.059999999999999,3.109999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.25_-1",43.0,21.0,3.9,3.9499999999999997,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.25_-2",43.0,21.0,3.9,3.9499999999999997,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.25_-3",43.0,21.0,3.9,3.9499999999999997,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.25",43.0,18.0,2.4199999999999995,2.4699999999999993,-1.4100000000000008
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.5",43.0,18.0,2.2299999999999995,2.279999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.5_-1",43.0,19.0,3.489999999999999,3.5399999999999996,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.5_-2",43.0,19.0,3.489999999999999,3.5399999999999996,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_0.5_-3",43.0,19.0,3.489999999999999,3.5399999999999996,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_1_-0.25",43.0,17.0,3.359999999999999,3.409999999999999,-1.4100000000000008
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_1_-0.5",43.0,17.0,3.1699999999999986,3.2199999999999993,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_1_-1",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_1_-2",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_1_-3",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_2_-0.25",43.0,17.0,3.359999999999999,3.409999999999999,-1.4100000000000008
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_2_-0.5",43.0,17.0,3.1699999999999986,3.2199999999999993,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_2_-1",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_2_-2",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_2_-3",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_4_-0.25",43.0,17.0,3.359999999999999,3.409999999999999,-1.4100000000000008
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_4_-0.5",43.0,17.0,3.1699999999999986,3.2199999999999993,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_4_-1",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_4_-2",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry3_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_stop1dte_4_-3",43.0,18.0,4.429999999999999,4.479999999999999,-1.5300000000000007
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.25",29.0,12.0,-0.17000000000000104,1.0199999999999987,-2.6899999999999995
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.5",29.0,12.0,-0.600000000000001,1.0199999999999987,-3.119999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-1",29.0,13.0,1.7599999999999991,1.7599999999999993,-3.119999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-2",29.0,14.0,3.479999999999999,3.479999999999999,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-3",29.0,14.0,3.479999999999999,3.479999999999999,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.25",29.0,12.0,0.9699999999999998,1.3699999999999992,-2.6899999999999995
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.5",29.0,12.0,0.5399999999999996,1.3699999999999992,-3.119999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-1",29.0,13.0,2.8999999999999995,2.8999999999999995,-3.119999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-2",29.0,14.0,4.619999999999999,4.619999999999999,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-3",29.0,14.0,4.619999999999999,4.619999999999999,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-0.25",29.0,11.0,2.73,2.73,-3.499999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-0.5",29.0,11.0,2.3,2.3,-3.9299999999999997
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-1",29.0,12.0,4.66,4.66,-3.9299999999999993
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-2",29.0,13.0,6.380000000000001,6.38,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-3",29.0,13.0,6.380000000000001,6.38,-2.749999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-0.25",29.0,10.0,0.8400000000000007,0.8400000000000006,-4.549999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-0.5",29.0,10.0,0.41000000000000014,0.4399999999999996,-4.979999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-1",29.0,11.0,1.5599999999999996,1.5600000000000023,-6.189999999999998
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-2",29.0,12.0,3.28,3.280000000000001,-5.009999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-3",29.0,12.0,3.28,3.280000000000001,-5.009999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_4_-0.25",29.0,10.0,0.8400000000000007,0.8400000000000006,-4.549999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_4_-0.5",29.0,10.0,0.41000000000000014,0.4399999999999996,-4.979999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_4_-1",29.0,11.0,1.5599999999999996,1.5600000000000023,-6.189999999999998
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_4_-2",29.0,12.0,3.28,3.280000000000001,-5.009999999999999
"entry4_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_4_-3",29.0,12.0,3.28,3.280000000000001,-5.009999999999999
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.25",29.0,14.0,3.340000000000001,3.650000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.5",29.0,15.0,4.050000000000002,4.050000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.25_-1",29.0,16.0,6.130000000000002,6.130000000000002,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.25_-2",29.0,16.0,6.130000000000002,6.130000000000002,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.25_-3",29.0,16.0,6.130000000000002,6.130000000000002,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.25",29.0,13.0,2.900000000000001,3.210000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.5",29.0,14.0,3.980000000000001,3.9800000000000013,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.5_-1",29.0,15.0,6.060000000000001,6.060000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.5_-2",29.0,15.0,6.060000000000001,6.060000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_0.5_-3",29.0,15.0,6.060000000000001,6.060000000000001,-0.7200000000000004
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_1_-0.25",29.0,12.0,4.520000000000002,4.830000000000001,-1.2400000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_1_-0.5",29.0,13.0,5.600000000000002,5.6000000000000005,-1.2400000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_1_-1",29.0,14.0,7.680000000000002,7.680000000000001,-1.2400000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_1_-2",29.0,14.0,7.680000000000002,7.680000000000001,-1.2400000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_1_-3",29.0,14.0,7.680000000000002,7.680000000000001,-1.2400000000000002
"entry4_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_stop1dte_2_-0.25",29.0,11.0,2.770000000000001,3.080000000000001,-2.4700000000000006
