,n,win,totalret,maxret,mdd
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-0.25",113.0,55.0,-6.845203658728292,8.045362530555726,-14.890566189284016
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-0.5",113.0,56.0,-7.555203658728289,7.085362530555727,-14.640566189284018
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-1",113.0,57.0,-12.175203658728307,4.8353625305557255,-17.010566189284035
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-2",113.0,58.0,-10.455203658728307,6.555362530555724,-17.010566189284035
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-3",113.0,58.0,-15.485203658728302,6.555362530555724,-22.040566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-0.25",113.0,50.0,-3.30520365872827,11.245362530555745,-14.550566189284016
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-0.5",113.0,50.0,-5.405203658728277,9.835362530555742,-15.240566189284017
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-1",113.0,51.0,-11.375203658728289,8.295362530555742,-19.67056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-2",113.0,52.0,-9.65520365872829,10.015362530555741,-19.67056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-3",113.0,52.0,-14.645203658728281,10.015362530555741,-24.66056618928402
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-0.25",113.0,41.0,-14.455203658728305,0.39,-14.845203658728312
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-0.5",113.0,41.0,-16.555203658728306,0.39,-16.94520365872831
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-1",113.0,42.0,-22.865203658728316,0.39,-23.25520365872832
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-2",113.0,43.0,-21.18520365872832,0.39,-21.575203658728316
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-3",113.0,43.0,-26.175203658728304,0.39,-26.565203658728304
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-0.25",113.0,38.0,-10.145203658728336,4.4053625305556725,-19.85000000000005
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-0.5",113.0,38.0,-12.24520365872834,2.6253625305556842,-20.980000000000043
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-1",113.0,39.0,-20.955203658728347,0.39,-23.470000000000045
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-2",113.0,40.0,-19.36520365872835,0.39,-21.930000000000046
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-3",113.0,40.0,-24.355203658728342,0.39,-24.74520365872834
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_4_-0.25",113.0,38.0,-7.715203658728336,6.8353625305556704,-19.884637469444293
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_4_-0.5",113.0,38.0,-9.815203658728338,5.055362530555681,-21.01463746944428
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_4_-1",113.0,39.0,-18.52520365872835,0.39,-23.470000000000045
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_4_-2",113.0,40.0,-16.935203658728355,0.39,-21.930000000000046
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_4_-3",113.0,40.0,-21.925203658728336,0.39,-22.315203658728336
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_999_-0.25",113.0,38.0,-7.715203658728336,6.8353625305556704,-19.884637469444293
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_999_-0.5",113.0,38.0,-9.815203658728338,5.055362530555681,-21.01463746944428
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_999_-1",113.0,39.0,-18.52520365872835,0.39,-23.470000000000045
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_999_-2",113.0,40.0,-16.935203658728355,0.39,-21.930000000000046
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_999_-3",113.0,40.0,-21.925203658728336,0.39,-22.315203658728336
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-0.25",113.0,56.0,-9.755958792009114,7.289999999999998,-17.04595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-0.5",113.0,57.0,-10.425958792009116,7.1099999999999985,-17.53595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-1",113.0,60.0,-6.995958792009113,10.659999999999995,-17.65595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-2",113.0,60.0,-12.945958792009113,8.200000000000003,-21.145958792009118
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-3",113.0,61.0,-8.235958792009097,7.030000000000003,-21.145958792009118
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-0.25",113.0,49.0,-10.425958792009112,6.749999999999998,-17.175958792009112
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-0.5",113.0,50.0,-10.955958792009113,6.709999999999999,-17.66595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-1",113.0,53.0,-7.335958792009113,10.450000000000003,-17.78595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-2",113.0,53.0,-13.28595879200911,8.040000000000019,-21.32595879200913
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-3",113.0,54.0,-8.575958792009096,6.870000000000017,-21.325958792009132
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-0.25",113.0,46.0,-5.465958792009121,11.709999999999987,-17.175958792009112
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-0.5",113.0,47.0,-5.665958792009122,11.99999999999999,-17.66595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-1",113.0,50.0,2.224041207990898,20.010000000000016,-17.785958792009115
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-2",113.0,50.0,-3.7259587920090986,15.070000000000018,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-3",113.0,51.0,0.9840412079909129,13.900000000000013,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-0.25",113.0,43.0,-10.685958792009156,6.489999999999952,-17.175958792009112
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-0.5",113.0,44.0,-10.88595879200916,6.779999999999957,-17.66595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-1",113.0,47.0,-3.7659587920091377,14.019999999999982,-17.78595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-2",113.0,47.0,-9.735958792009136,9.059999999999983,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-3",113.0,48.0,-5.025958792009117,7.889999999999981,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-0.25",113.0,43.0,-10.685958792009156,6.489999999999952,-17.175958792009112
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-0.5",113.0,44.0,-10.88595879200916,6.779999999999957,-17.66595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-1",113.0,47.0,-3.7659587920091377,14.019999999999982,-17.78595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-2",113.0,47.0,-9.735958792009136,9.059999999999983,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-3",113.0,48.0,-5.025958792009117,7.889999999999981,-18.79595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-0.25",113.0,43.0,-10.685958792009156,6.489999999999952,-17.175958792009112
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-0.5",113.0,44.0,-10.88595879200916,6.779999999999957,-17.66595879200911
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-1",113.0,47.0,-3.7659587920091377,14.019999999999982,-17.78595879200911
