,n,win,totalret,maxret,mdd
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.25",14.0,1.0,-3.940000000000013,5.410000000000015,-10.800000000000008
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.5",14.0,1.0,-5.900000000000017,3.45000000000001,-12.760000000000012
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.8",14.0,1.0,-9.250000000000021,1.1400000000000077,-15.070000000000014
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.25",14.0,1.0,-3.940000000000013,5.410000000000015,-10.800000000000008
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.5",14.0,1.0,-5.900000000000017,3.45000000000001,-12.760000000000012
"entry5_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.8",14.0,1.0,-9.250000000000021,1.1400000000000077,-15.070000000000014
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.25",14.0,1.0,-9.440000000000001,0.0,-9.440000000000001
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.5",14.0,1.0,-10.42,0.0,-10.420000000000002
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.8",14.0,1.0,-12.459999999999999,0.0,-12.46
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.25",14.0,1.0,-9.440000000000001,0.0,-9.440000000000001
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.5",14.0,1.0,-10.42,0.0,-10.420000000000002
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.8",14.0,1.0,-12.459999999999999,0.0,-12.46
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.25",14.0,1.0,-7.65,0.0,-7.65
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.5",14.0,1.0,-8.63,0.0,-8.629999999999999
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.8",14.0,1.0,-10.669999999999998,0.0,-10.67
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.25",14.0,1.0,-7.65,0.0,-7.65
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.5",14.0,1.0,-8.63,0.0,-8.629999999999999
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.8",14.0,1.0,-10.669999999999998,0.0,-10.67
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.25",14.0,1.0,2.240000000000024,5.760000000000025,-6.66
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.5",14.0,1.0,1.2600000000000235,5.180000000000025,-7.24
"entry5_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.8",14.0,1.0,-0.7799999999999743,3.620000000000024,-8.8
