,n,win,totalret,maxret,mdd
"entry1_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.25",113.0,16.0,-42.15924486671915,21.51999999999999,-91.72463746944427
"entry1_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.5",113.0,18.0,-52.93924486671919,20.20999999999999,-101.40463746944424
"entry1_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.8",113.0,20.0,-65.88924486671918,17.389999999999993,-114.20463746944432
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.25",113.0,22.0,-25.112020603995447,1.1800000000000004,-36.309999999999995
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.5",113.0,24.0,-29.672020603995456,0.2100000000000013,-39.06000000000002
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.8",113.0,24.0,-40.692020603995445,0.0,-47.93
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.25",113.0,19.0,-27.432020603995433,0.0,-37.64
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.5",113.0,21.0,-29.462020603995466,0.0,-41.360000000000014
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.8",113.0,21.0,-40.82202060399547,0.0,-50.59000000000001
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.25",113.0,15.0,-33.232020603995466,0.0,-41.68000000000002
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.5",113.0,17.0,-36.32202060399549,0.0,-47.18000000000004
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.8",113.0,17.0,-48.95202060399549,0.0,-58.72000000000004
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.25",113.0,11.0,-36.65202060399547,6.51,-50.170000000000016
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.5",113.0,13.0,-40.26202060399549,5.540000000000001,-55.22000000000003
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.8",113.0,13.0,-53.41202060399548,4.479999999999999,-65.99000000000004
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.25",113.0,10.0,-20.06202060399543,6.51,-42.51999999999999
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.5",113.0,12.0,-23.67202060399545,5.540000000000001,-46.85
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_4_-0.8",113.0,12.0,-36.82202060399545,4.479999999999999,-56.16999999999999
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.25",113.0,9.0,-3.86202060399544,19.399999999999995,-42.519999999999996
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.5",113.0,11.0,-7.472020603995467,18.429999999999996,-46.85000000000001
"entry1_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_999_-0.8",113.0,11.0,-20.62202060399547,17.369999999999994,-56.170000000000016
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.25",113.0,34.0,-18.22797939600454,2.4800000000000004,-20.707979396004546
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.5",113.0,35.0,-22.97797939600454,1.77,-24.74797939600454
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.25_-0.8",113.0,37.0,-25.927979396004517,1.3600000000000008,-27.287979396004523
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.25",113.0,26.0,-26.547979396004546,2.4800000000000004,-29.027979396004532
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.5",113.0,27.0,-32.647979396004544,1.77,-34.41797939600455
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_0.5_-0.8",113.0,29.0,-34.497979396004524,1.3600000000000008,-35.85797939600454
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.25",113.0,20.0,-25.497979396004585,0.2899999999999996,-25.787979396004577
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.5",113.0,20.0,-34.14797939600459,0.0,-34.14797939600459
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_1_-0.8",113.0,22.0,-36.667979396004554,0.0,-36.66797939600457
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.25",113.0,16.0,-28.647979396004576,3.3899999999999992,-33.68
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.5",113.0,16.0,-37.29797939600458,2.68,-39.977979396004606
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_2_-0.8",113.0,18.0,-41.057979396004555,1.9499999999999997,-44.08000000000001
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.25",113.0,16.0,-21.45797939600458,5.129999999999997,-31.689999999999998
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.5",113.0,16.0,-30.107979396004577,4.419999999999998,-36.34000000000001
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_4_-0.8",113.0,18.0,-33.86797939600454,3.689999999999998,-42.09000000000002
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.25",113.0,16.0,-20.617979396004582,5.229999999999999,-31.689999999999998
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.5",113.0,16.0,-29.267979396004566,4.52,-36.34
"entry1_{'P': [('delta', -0.3, 1), ('delta', -0.15, -1)]}_[2, 9]_exit1_999_-0.8",113.0,18.0,-33.02797939600455,3.7899999999999996,-42.09000000000001
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.25",113.0,25.0,-16.093350396768006,0.21999999999999975,-16.509999999999998
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.5",113.0,27.0,-18.78335039676801,0.0,-18.78335039676801
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.25_-0.8",113.0,28.0,-21.193350396767997,0.0,-22.079999999999977
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.25",113.0,19.0,-19.583350396768008,0.21999999999999975,-19.803350396768007
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.5",113.0,20.0,-23.583350396768015,0.0,-23.583350396768008
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_0.5_-0.8",113.0,21.0,-27.133350396768,0.0,-27.719999999999978
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.25",113.0,13.0,-24.303350396768014,0.30999999999999983,-24.613350396768006
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.5",113.0,14.0,-28.273350396768034,0.0,-28.27335039676802
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_1_-0.8",113.0,15.0,-32.443350396768004,0.0,-33.03
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.25",113.0,9.0,-24.58335039676803,2.4499999999999993,-27.03335039676802
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.5",113.0,10.0,-29.033350396768046,2.0299999999999994,-31.063350396768044
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_2_-0.8",113.0,11.0,-33.413350396768024,1.5399999999999991,-34.95335039676802
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.25",113.0,9.0,-17.383350396768027,2.4499999999999993,-22.87000000000001
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.5",113.0,10.0,-21.83335039676805,2.0299999999999994,-26.430000000000035
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_4_-0.8",113.0,11.0,-26.21335039676802,1.5399999999999991,-31.430000000000007
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.25",113.0,9.0,-10.843350396768024,5.749999999999999,-22.870000000000015
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.5",113.0,10.0,-15.293350396768043,5.329999999999999,-26.43000000000003
"entry1_{'P': [('delta', -0.2, 1), ('delta', -0.1, -1)]}_[2, 9]_exit1_999_-0.8",113.0,11.0,-19.673350396768026,4.839999999999999,-31.43000000000001
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.25",68.0,16.0,-45.06000000000004,6.43,-54.270000000000024
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.5",68.0,18.0,-54.82000000000004,5.5,-61.98000000000003
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.25_-0.8",68.0,19.0,-59.090000000000025,5.050000000000001,-64.50000000000003
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.25",68.0,15.0,-44.75000000000005,7.25,-52.55000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.5",68.0,16.0,-55.07000000000007,6.32,-64.28000000000006
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_0.5_-0.8",68.0,17.0,-59.34000000000005,5.870000000000001,-68.10000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.25",68.0,11.0,-56.96000000000006,2.0799999999999996,-59.59000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.5",68.0,12.0,-67.28000000000006,1.1500000000000004,-71.32000000000005
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_1_-0.8",68.0,13.0,-72.50000000000006,0.0,-75.39000000000004
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.25",68.0,9.0,-55.92000000000004,11.7,-73.56000000000004
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.5",68.0,10.0,-66.24000000000004,10.77,-84.36000000000003
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_2_-0.8",68.0,11.0,-73.81000000000004,9.370000000000001,-88.01000000000002
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.25",68.0,9.0,-44.86000000000001,11.7,-62.50000000000003
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.5",68.0,10.0,-55.18000000000004,10.77,-73.30000000000004
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_4_-0.8",68.0,11.0,-62.75000000000002,9.370000000000001,-76.95
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.25",68.0,9.0,-30.68000000000001,25.879999999999995,-62.50000000000002
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.5",68.0,10.0,-41.000000000000036,24.949999999999996,-73.30000000000004
"entry2_{'P': [('delta', -0.4, 1)]}_[2, 9]_exit1_999_-0.8",68.0,11.0,-48.57000000000003,23.549999999999997,-76.95000000000005
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.25",68.0,11.0,-26.59,3.25,-30.07
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.5",68.0,13.0,-29.39000000000001,2.66,-32.410000000000004
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.25_-0.8",68.0,13.0,-36.65,2.34,-39.349999999999994
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.25",68.0,9.0,-27.66,1.99,-30.189999999999998
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.5",68.0,11.0,-27.930000000000025,1.4000000000000001,-32.22
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_0.5_-0.8",68.0,11.0,-35.53000000000002,0.7399999999999995,-39.160000000000004
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.25",68.0,7.0,-30.64000000000002,1.99,-32.63000000000002
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.5",68.0,9.0,-31.190000000000044,1.4000000000000001,-35.480000000000025
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_1_-0.8",68.0,9.0,-39.760000000000026,0.7399999999999995,-43.39000000000002
"entry2_{'P': [('delta', -0.2, 1)]}_[2, 9]_exit1_2_-0.25",68.0,5.0,-30.950000000000017,8.58,-39.53000000000001
