,n,win,totalret,maxret,mdd
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-0.25",29.0,9.0,-3.340000000000001,0.03000000000000001,-3.6800000000000006
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-0.5",29.0,10.0,-2.900000000000001,0.03000000000000001,-3.2400000000000007
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-1",29.0,11.0,-4.520000000000002,0.03000000000000001,-4.860000000000001
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-2",29.0,12.0,-2.770000000000001,1.4600000000000004,-4.540000000000001
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-3",29.0,12.0,-2.770000000000001,1.4600000000000004,-4.540000000000001
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-0.25",29.0,8.0,-4.050000000000002,0.03000000000000001,-4.080000000000001
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-0.5",29.0,9.0,-3.980000000000001,0.03000000000000001,-4.010000000000002
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-1",29.0,10.0,-5.600000000000002,0.03000000000000001,-5.630000000000001
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-2",29.0,11.0,-3.850000000000001,1.4600000000000004,-5.310000000000002
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-3",29.0,11.0,-3.850000000000001,1.4600000000000004,-5.310000000000002
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-0.25",29.0,7.0,-6.130000000000002,0.03000000000000001,-6.160000000000002
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-0.5",29.0,8.0,-6.060000000000001,0.03000000000000001,-6.090000000000002
"entry4_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-1",29.0,9.0,-7.680000000000002,0.03000000000000001,-7.710000000000001
