,n,win,totalret,maxret,mdd
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.25",113.0,54.0,-3.0552036587282703,8.075362530555763,-11.160566189284033
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-0.5",113.0,55.0,-3.15520365872827,7.685362530555762,-10.870566189284034
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-1",113.0,56.0,-1.5952036587282694,9.325362530555765,-10.95056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-2",113.0,57.0,0.12479634127173289,11.045362530555764,-10.95056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.25_-3",113.0,57.0,-4.905203658728267,9.605362530555762,-14.540566189284029
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.25",113.0,52.0,-0.31520365872827016,10.435362530555764,-10.780566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-0.5",113.0,52.0,-1.8052036587282703,9.635362530555767,-11.470566189284034
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-1",113.0,53.0,-1.595203658728264,11.275362530555768,-12.900566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-2",113.0,54.0,0.12479634127173467,12.995362530555767,-12.90056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_0.5_-3",113.0,54.0,-4.905203658728269,12.055362530555763,-16.990566189284028
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-0.25",113.0,49.0,1.4447963412717386,12.195362530555766,-10.780566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-0.5",113.0,49.0,-0.04520365872825993,11.395362530555772,-11.470566189284034
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-1",113.0,50.0,0.16479634127174092,13.035362530555766,-12.90056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-2",113.0,51.0,1.88479634127174,14.755362530555765,-12.90056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_1_-3",113.0,51.0,-3.145203658728265,14.475362530555762,-17.650566189284024
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-0.25",113.0,47.0,-1.9552036587282688,8.815362530555765,-10.800566189284034
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-0.5",113.0,47.0,-3.4452036587282673,7.9953625305557665,-11.470566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-1",113.0,48.0,-4.445203658728266,8.425362530555766,-12.900566189284032
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-2",113.0,49.0,-2.7252036587282666,10.145362530555765,-12.90056618928403
"entry1_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_stop1dte_2_-3",113.0,49.0,-7.755203658728263,10.135362530555765,-17.92056618928403
