,n,win,totalret,maxret,mdd
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_4_-0.25",43.0,13.0,-6.079999999999999,0.79,-6.869999999999999
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_4_-0.5",43.0,13.0,-7.039999999999998,0.79,-7.829999999999999
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_4_-1",43.0,15.0,-9.170000000000002,0.79,-10.120000000000001
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_4_-2",43.0,17.0,-4.650000000000001,4.42,-9.23
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_4_-3",43.0,17.0,-5.280000000000001,4.42,-9.860000000000001
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_999_-0.25",43.0,13.0,-6.079999999999999,0.79,-6.869999999999999
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_999_-0.5",43.0,13.0,-7.039999999999998,0.79,-7.829999999999999
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_999_-1",43.0,15.0,-9.170000000000002,0.79,-10.120000000000001
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_999_-2",43.0,17.0,-4.650000000000001,4.42,-9.23
"entry3_{'P': [('delta', -0.4, -1), ('delta', -0.2, 2)]}_[2, 9]_exit1_999_-3",43.0,17.0,-5.280000000000001,4.42,-9.860000000000001
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-0.25",43.0,11.0,-6.480000000000003,0.03000000000000001,-6.510000000000003
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-0.5",43.0,13.0,-5.619999999999999,0.03000000000000001,-6.040000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-1",43.0,14.0,-7.34,0.03000000000000001,-7.760000000000001
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-2",43.0,15.0,-5.4300000000000015,1.2300000000000002,-7.0500000000000025
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.25_-3",43.0,15.0,-5.4300000000000015,1.2300000000000002,-7.0500000000000025
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-0.25",43.0,10.0,-7.190000000000003,0.03000000000000001,-7.220000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-0.5",43.0,12.0,-6.699999999999999,0.03000000000000001,-6.730000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-1",43.0,13.0,-8.420000000000002,0.03000000000000001,-8.450000000000001
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-2",43.0,14.0,-6.510000000000002,1.2300000000000002,-7.740000000000003
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_0.5_-3",43.0,14.0,-6.510000000000002,1.2300000000000002,-7.740000000000003
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-0.25",43.0,9.0,-9.270000000000005,0.03000000000000001,-9.300000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-0.5",43.0,11.0,-8.780000000000001,0.03000000000000001,-8.810000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-1",43.0,12.0,-10.500000000000002,0.03000000000000001,-10.53
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-2",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_1_-3",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_2_-0.25",43.0,9.0,-9.270000000000005,0.03000000000000001,-9.300000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_2_-0.5",43.0,11.0,-8.780000000000001,0.03000000000000001,-8.810000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_2_-1",43.0,12.0,-10.500000000000002,0.03000000000000001,-10.53
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_2_-2",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_2_-3",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_4_-0.25",43.0,9.0,-9.270000000000005,0.03000000000000001,-9.300000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_4_-0.5",43.0,11.0,-8.780000000000001,0.03000000000000001,-8.810000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_4_-1",43.0,12.0,-10.500000000000002,0.03000000000000001,-10.53
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_4_-2",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_4_-3",43.0,13.0,-8.070000000000002,1.75,-9.820000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_999_-0.25",43.0,9.0,-9.270000000000005,0.03000000000000001,-9.300000000000004
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_999_-0.5",43.0,11.0,-8.780000000000001,0.03000000000000001,-8.810000000000002
"entry3_{'P': [('delta', -0.3, -1), ('delta', -0.15, 2)]}_[2, 9]_exit1_999_-1",43.0,12.0,-10.500000000000002,0.03000000000000001,-10.53
