,n,win,totalret,maxret,mdd
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-0.5",68.0,33.0,-0.19000000000000306,3.020000000000004,-3.210000000000006
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-1",68.0,35.0,2.6499999999999972,5.860000000000006,-3.210000000000007
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-2",68.0,35.0,1.6399999999999966,5.860000000000006,-4.220000000000008
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.25_-3",68.0,36.0,6.350000000000012,6.350000000000013,-4.220000000000008
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-0.25",68.0,29.0,-0.7499999999999873,3.6700000000000186,-4.420000000000006
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-0.5",68.0,30.0,-0.6799999999999871,3.190000000000019,-3.8700000000000063
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-1",68.0,32.0,2.160000000000013,6.03000000000002,-3.8700000000000054
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-2",68.0,32.0,1.1500000000000123,6.03000000000002,-4.880000000000006
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_0.5_-3",68.0,33.0,5.860000000000028,5.860000000000028,-4.880000000000006
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-0.25",68.0,26.0,1.9099999999999953,6.330000000000004,-4.640000000000001
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-0.5",68.0,27.0,2.3099999999999974,6.180000000000006,-4.91
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-1",68.0,29.0,9.780000000000015,13.650000000000029,-4.9799999999999995
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-2",68.0,29.0,8.770000000000016,13.650000000000029,-4.9799999999999995
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_1_-3",68.0,30.0,13.480000000000034,13.480000000000036,-6.150000000000001
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-0.25",68.0,23.0,-9.870000000000026,0.20999999999999996,-11.560000000000024
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-0.5",68.0,24.0,-9.470000000000024,0.20999999999999996,-12.010000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-1",68.0,26.0,-2.7700000000000076,1.5200000000000022,-12.600000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-2",68.0,26.0,-3.800000000000008,1.5000000000000027,-12.620000000000026
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_2_-3",68.0,27.0,0.9100000000000104,0.9100000000000117,-13.790000000000028
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-0.25",68.0,23.0,-9.870000000000026,0.20999999999999996,-11.560000000000024
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-0.5",68.0,24.0,-9.470000000000024,0.20999999999999996,-12.010000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-1",68.0,26.0,-2.7700000000000076,1.5200000000000022,-12.600000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-2",68.0,26.0,-3.800000000000008,1.5000000000000027,-12.620000000000026
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_4_-3",68.0,27.0,0.9100000000000104,0.9100000000000117,-13.790000000000028
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-0.25",68.0,23.0,-9.870000000000026,0.20999999999999996,-11.560000000000024
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-0.5",68.0,24.0,-9.470000000000024,0.20999999999999996,-12.010000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-1",68.0,26.0,-2.7700000000000076,1.5200000000000022,-12.600000000000023
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-2",68.0,26.0,-3.800000000000008,1.5000000000000027,-12.620000000000026
"entry2_{'P': [('delta', -0.3, 1), ('delta', -0.15, -2)]}_[2, 9]_exit1_999_-3",68.0,27.0,0.9100000000000104,0.9100000000000117,-13.790000000000028
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.25_-0.25",68.0,36.0,1.5699999999999883,3.2099999999999875,-3.8600000000000017
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.25_-0.5",68.0,36.0,1.3199999999999878,2.9599999999999875,-4.040000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.25_-1",68.0,38.0,2.99000000000001,4.63000000000001,-4.030000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.25_-2",68.0,39.0,3.99000000000001,6.6400000000000095,-2.7200000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.25_-3",68.0,40.0,9.870000000000026,9.870000000000026,-2.7200000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.5_-0.25",68.0,33.0,1.019999999999972,2.679999999999972,-3.860000000000001
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.5_-0.5",68.0,33.0,0.7699999999999712,2.4299999999999713,-4.040000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.5_-1",68.0,35.0,2.859999999999995,4.519999999999993,-4.030000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.5_-2",68.0,36.0,3.859999999999994,6.529999999999997,-2.7200000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_0.5_-3",68.0,37.0,9.74000000000001,9.740000000000013,-2.7200000000000006
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_1_-0.25",68.0,32.0,1.8699999999999717,3.5299999999999727,-3.860000000000001
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_1_-0.5",68.0,32.0,1.6199999999999717,3.279999999999972,-4.040000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_1_-1",68.0,34.0,3.2699999999999942,4.9299999999999935,-4.030000000000002
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_1_-2",68.0,34.0,-4.03,1.6400000000000001,-11.019999999999998
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_1_-3",68.0,35.0,1.8500000000000165,1.8500000000000165,-11.019999999999998
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_2_-0.25",68.0,31.0,-2.5400000000000613,0.9399999999999998,-7.230000000000025
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_2_-0.5",68.0,31.0,-2.790000000000063,0.9399999999999998,-7.410000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_2_-1",68.0,33.0,-1.1400000000000396,0.9399999999999998,-7.400000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_2_-2",68.0,33.0,-8.44000000000004,1.6400000000000001,-14.390000000000018
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_2_-3",68.0,34.0,-2.5600000000000227,1.6400000000000001,-14.390000000000018
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_4_-0.25",68.0,31.0,-2.5400000000000613,0.9399999999999998,-7.230000000000025
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_4_-0.5",68.0,31.0,-2.790000000000063,0.9399999999999998,-7.410000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_4_-1",68.0,33.0,-1.1400000000000396,0.9399999999999998,-7.400000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_4_-2",68.0,33.0,-8.44000000000004,1.6400000000000001,-14.390000000000018
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_4_-3",68.0,34.0,-2.5600000000000227,1.6400000000000001,-14.390000000000018
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_999_-0.25",68.0,31.0,-2.5400000000000613,0.9399999999999998,-7.230000000000025
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_999_-0.5",68.0,31.0,-2.790000000000063,0.9399999999999998,-7.410000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_999_-1",68.0,33.0,-1.1400000000000396,0.9399999999999998,-7.400000000000026
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_999_-2",68.0,33.0,-8.44000000000004,1.6400000000000001,-14.390000000000018
"entry2_{'P': [('delta', -0.2, 1), ('delta', -0.1, -2)]}_[2, 9]_exit1_999_-3",68.0,34.0,-2.5600000000000227,1.6400000000000001,-14.390000000000018
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-0.25",43.0,22.0,5.539999999999959,5.879999999999957,-5.050000000000027
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-0.5",43.0,22.0,4.339999999999958,4.679999999999958,-5.690000000000026
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-1",43.0,23.0,6.169999999999958,6.509999999999956,-5.860000000000026
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-2",43.0,24.0,7.889999999999957,8.229999999999958,-4.810000000000027
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.25_-3",43.0,24.0,7.889999999999957,8.229999999999958,-4.810000000000027
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-0.25",43.0,22.0,8.43999999999999,8.77999999999999,-3.5
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-0.5",43.0,22.0,7.23999999999999,7.579999999999991,-3.7600000000000264
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-1",43.0,23.0,9.06999999999999,9.409999999999988,-3.9300000000000264
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-2",43.0,24.0,10.789999999999988,11.12999999999999,-3.71
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_0.5_-3",43.0,24.0,10.789999999999988,11.12999999999999,-3.71
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-0.25",43.0,18.0,-0.4000000000000379,3.8599999999999817,-13.60000000000002
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-0.5",43.0,18.0,-1.6000000000000358,3.6099999999999817,-14.240000000000022
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-1",43.0,19.0,-0.11000000000003873,3.239999999999982,-14.410000000000021
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-2",43.0,20.0,1.5699999999999619,3.239999999999982,-12.73000000000002
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_1_-3",43.0,20.0,1.5699999999999619,3.239999999999982,-12.73000000000002
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-0.25",43.0,16.0,-3.4900000000000464,0.6599999999999998,-14.56000000000004
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-0.5",43.0,16.0,-4.690000000000043,0.6599999999999998,-15.45000000000004
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-1",43.0,17.0,-5.600000000000045,0.5099999999999998,-17.050000000000033
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-2",43.0,18.0,-4.010000000000045,0.5099999999999998,-15.460000000000035
"entry3_{'P': [('delta', -0.4, 1), ('delta', -0.2, -2)]}_[2, 9]_exit1_2_-3",43.0,18.0,-4.010000000000045,0.5099999999999998,-15.460000000000035
