,n,win,totalret,maxret,mdd
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.25",38.0,19.0,9.94502762424997,14.07,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.5",38.0,21.0,13.35502762424997,17.48,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-1",38.0,22.0,17.665027624249976,21.790000000000003,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",38.0,23.0,13.965027624249974,18.09,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",38.0,19.0,3.045027624249969,7.369999999999999,-5.150000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",38.0,21.0,6.145027624249971,10.270000000000001,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",38.0,22.0,10.455027624249972,14.580000000000002,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",38.0,23.0,6.75502762424997,10.880000000000004,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",38.0,19.0,7.315027624249969,11.44,-5.150000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",38.0,21.0,10.41502762424997,14.540000000000001,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",38.0,22.0,14.725027624249968,18.849999999999998,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",38.0,23.0,11.025027624249972,15.150000000000002,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",38.0,19.0,9.94502762424997,14.07,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",38.0,21.0,13.35502762424997,17.48,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",38.0,22.0,17.665027624249976,21.790000000000003,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",38.0,23.0,13.965027624249974,18.09,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",38.0,19.0,3.1250276242499693,7.449999999999999,-5.070000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",38.0,21.0,6.225027624249971,10.350000000000003,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",38.0,21.0,6.225027624249971,10.350000000000003,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",38.0,22.0,2.3550276242499715,6.480000000000002,-10.319999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",38.0,18.0,5.535027624249969,9.66,-5.070000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",38.0,20.0,8.635027624249972,12.760000000000002,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",38.0,20.0,8.635027624249972,12.760000000000002,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",38.0,21.0,4.765027624249972,8.890000000000002,-10.319999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",38.0,18.0,7.315027624249969,11.44,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",38.0,20.0,10.41502762424997,14.540000000000001,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",38.0,20.0,10.41502762424997,14.540000000000001,-5.07
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",38.0,21.0,6.545027624249971,10.670000000000002,-10.32
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",38.0,19.0,3.045027624249969,7.369999999999999,-5.150000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",38.0,21.0,6.145027624249971,10.270000000000001,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",38.0,22.0,10.455027624249972,14.580000000000002,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",38.0,23.0,6.75502762424997,10.880000000000004,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",38.0,19.0,7.315027624249969,11.44,-5.150000000000001
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",38.0,21.0,10.41502762424997,14.540000000000001,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",38.0,22.0,14.725027624249968,18.849999999999998,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",38.0,23.0,11.025027624249972,15.150000000000002,-10.399999999999999
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",38.0,19.0,9.94502762424997,14.07,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",38.0,21.0,13.35502762424997,17.48,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",38.0,22.0,17.665027624249976,21.790000000000003,-5.15
"call_entry3_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",38.0,23.0,13.965027624249974,18.09,-10.399999999999999
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",38.0,24.0,2.251781071763373,5.169999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",38.0,25.0,3.3917810717633725,6.309999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",38.0,26.0,4.911781071763373,7.829999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",38.0,27.0,0.9717810717633735,3.8899999999999997,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",38.0,23.0,2.9317810717633725,5.849999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",38.0,24.0,3.8417810717633736,6.759999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",38.0,25.0,5.3617810717633745,8.279999999999998,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",38.0,26.0,1.4217810717633728,4.339999999999998,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",38.0,22.0,3.991781071763374,6.909999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",38.0,24.0,5.741781071763375,8.66,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",38.0,25.0,7.261781071763375,10.18,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",38.0,26.0,3.3217810717633722,6.239999999999999,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",38.0,24.0,2.251781071763373,5.169999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",38.0,25.0,3.3917810717633725,6.309999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",38.0,26.0,4.911781071763373,7.829999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",38.0,27.0,0.9717810717633735,3.8899999999999997,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",38.0,23.0,2.9317810717633725,5.849999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",38.0,24.0,3.8417810717633736,6.759999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",38.0,25.0,5.3617810717633745,8.279999999999998,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",38.0,26.0,1.4217810717633728,4.339999999999998,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",38.0,22.0,3.991781071763374,6.909999999999999,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",38.0,24.0,5.741781071763375,8.66,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",38.0,25.0,7.261781071763375,10.18,-3.35
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",38.0,26.0,3.3217810717633722,6.239999999999999,-8.45
"call_entry3_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",38.0,23.0,2.0917810717633727,5.009999999999999,-3.35
