,n,win,totalret,maxret,mdd
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",48.0,20.0,-21.670000000000005,0.7300000000000001,-30.120000000000008
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",48.0,22.0,-20.05,1.12,-28.890000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",48.0,24.0,-24.42000000000001,1.12,-39.760000000000005
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",48.0,24.0,-26.31000000000001,1.12,-41.650000000000006
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",48.0,18.0,-27.09000000000001,0.7300000000000001,-35.980000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",48.0,20.0,-25.390000000000004,1.12,-34.67
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",48.0,21.0,-31.3,1.12,-47.08000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",48.0,21.0,-33.19,1.12,-48.97000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",48.0,21.0,-22.65,0.6500000000000001,-29.4
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",48.0,23.0,-21.029999999999994,2.2300000000000013,-29.360000000000003
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",48.0,25.0,-25.400000000000006,1.7799999999999996,-39.780000000000015
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",48.0,25.0,-27.78,1.4600000000000002,-41.84000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",48.0,20.0,-21.670000000000005,0.7300000000000001,-30.120000000000008
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",48.0,22.0,-20.05,1.12,-28.890000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",48.0,24.0,-24.42000000000001,1.12,-39.760000000000005
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",48.0,24.0,-26.31000000000001,1.12,-41.650000000000006
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",48.0,18.0,-27.09000000000001,0.7300000000000001,-35.980000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",48.0,20.0,-25.390000000000004,1.12,-34.67
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",48.0,21.0,-31.3,1.12,-47.08000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",48.0,21.0,-33.19,1.12,-48.97000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",48.0,21.0,-22.65,0.6500000000000001,-29.4
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",48.0,23.0,-21.029999999999994,2.2300000000000013,-29.360000000000003
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",48.0,25.0,-25.400000000000006,1.7799999999999996,-39.780000000000015
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",48.0,25.0,-27.78,1.4600000000000002,-41.84000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",48.0,20.0,-21.670000000000005,0.7300000000000001,-30.120000000000008
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",48.0,22.0,-20.05,1.12,-28.890000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",48.0,24.0,-24.42000000000001,1.12,-39.760000000000005
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",48.0,24.0,-26.31000000000001,1.12,-41.650000000000006
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",48.0,18.0,-27.09000000000001,0.7300000000000001,-35.980000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",48.0,20.0,-25.390000000000004,1.12,-34.67
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",48.0,21.0,-31.3,1.12,-47.08000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",48.0,21.0,-33.19,1.12,-48.97000000000001
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",48.0,27.0,-10.208325965808822,2.84,-18.31
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",48.0,27.0,-17.03832596580882,2.8200000000000003,-25.12
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",48.0,29.0,-14.80832596580882,2.22,-26.49
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",48.0,30.0,-13.55832596580882,1.8900000000000001,-24.91
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",48.0,27.0,-0.10832596580881848,3.02,-17.7
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",48.0,27.0,-6.93832596580882,3.0000000000000004,-24.509999999999994
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",48.0,29.0,-4.70832596580882,2.4,-25.88
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",48.0,30.0,-3.458325965808818,2.07,-24.299999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",48.0,26.0,0.06167403419117967,2.28,-17.040000000000003
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",48.0,26.0,-6.768325965808819,2.2600000000000002,-23.85
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",48.0,28.0,-4.138325965808825,2.06,-25.22
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",48.0,29.0,-2.8883259658088214,1.73,-23.639999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",48.0,27.0,-10.208325965808822,2.84,-18.31
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",48.0,27.0,-17.03832596580882,2.8200000000000003,-25.12
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",48.0,29.0,-14.80832596580882,2.22,-26.49
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",48.0,30.0,-13.55832596580882,1.8900000000000001,-24.91
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",48.0,27.0,-0.10832596580881848,3.02,-17.7
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",48.0,27.0,-6.93832596580882,3.0000000000000004,-24.509999999999994
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",48.0,29.0,-4.70832596580882,2.4,-25.88
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",48.0,30.0,-3.458325965808818,2.07,-24.299999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",48.0,26.0,0.06167403419117967,2.28,-17.040000000000003
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",48.0,26.0,-6.768325965808819,2.2600000000000002,-23.85
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",48.0,28.0,-4.138325965808825,2.06,-25.22
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",48.0,29.0,-2.8883259658088214,1.73,-23.639999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",48.0,27.0,-10.208325965808822,2.84,-18.31
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.5",48.0,27.0,-17.03832596580882,2.8200000000000003,-25.12
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-1",48.0,29.0,-14.80832596580882,2.22,-26.49
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-2",48.0,30.0,-13.55832596580882,1.8900000000000001,-24.91
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.25",48.0,27.0,-0.10832596580881848,3.02,-17.7
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.5",48.0,27.0,-6.93832596580882,3.0000000000000004,-24.509999999999994
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-1",48.0,29.0,-4.70832596580882,2.4,-25.88
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-2",48.0,30.0,-3.458325965808818,2.07,-24.299999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.25",48.0,26.0,0.06167403419117967,2.28,-17.040000000000003
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.5",48.0,26.0,-6.768325965808819,2.2600000000000002,-23.85
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-1",48.0,28.0,-4.138325965808825,2.06,-25.22
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-2",48.0,29.0,-2.8883259658088214,1.73,-23.639999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.25",48.0,27.0,-10.208325965808822,2.84,-18.31
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.5",48.0,27.0,-17.03832596580882,2.8200000000000003,-25.12
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-1",48.0,29.0,-14.80832596580882,2.22,-26.49
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-2",48.0,30.0,-13.55832596580882,1.8900000000000001,-24.91
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.25",48.0,27.0,-0.10832596580881848,3.02,-17.7
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.5",48.0,27.0,-6.93832596580882,3.0000000000000004,-24.509999999999994
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-1",48.0,29.0,-4.70832596580882,2.4,-25.88
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-2",48.0,30.0,-3.458325965808818,2.07,-24.299999999999997
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.25",48.0,26.0,0.06167403419117967,2.28,-17.040000000000003
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.5",48.0,26.0,-6.768325965808819,2.2600000000000002,-23.85
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-1",48.0,28.0,-4.138325965808825,2.06,-25.22
"call_entry5_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-2",48.0,29.0,-2.8883259658088214,1.73,-23.639999999999997
"call_entry6_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.25",16.0,4.0,-19.3051845169466,0.5599999999999999,-24.85
"call_entry6_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.5",16.0,5.0,-17.9151845169466,1.44,-24.340000000000003
"call_entry6_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-1",16.0,6.0,-17.0551845169466,2.34,-24.380000000000003
"call_entry6_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-2",16.0,6.0,-18.4251845169466,2.34,-25.750000000000004
