,n,win,totalret,maxret,mdd
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",82.0,51.0,-8.131059085752952,2.0500000000000003,-22.79999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",82.0,55.0,-6.811059085752946,2.6700000000000004,-20.179999999999993
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",82.0,60.0,-8.001059085752951,6.73,-26.499999999999986
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",82.0,44.0,-12.701059085752961,0.5499999999999999,-25.470000000000006
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",82.0,49.0,-8.521059085752947,2.0500000000000003,-23.179999999999993
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",82.0,53.0,-7.201059085752945,2.6700000000000004,-20.559999999999995
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",82.0,58.0,-8.39105908575295,6.73,-26.87999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",82.0,42.0,-12.714790845441772,0.5499999999999999,-26.390000000000004
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",82.0,47.0,-8.534790845441758,0.5800000000000001,-22.62999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",82.0,51.0,-7.214790845441755,1.1999999999999993,-20.480000000000004
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",82.0,56.0,-8.404790845441761,5.26,-26.329999999999984
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",82.0,46.0,-12.15105908575297,0.5499999999999999,-24.480000000000008
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",82.0,50.0,-9.39105908575295,2.0500000000000003,-23.499999999999993
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",82.0,53.0,-8.67105908575295,2.6700000000000004,-21.479999999999997
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",82.0,58.0,-9.861059085752954,6.73,-27.79999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",82.0,44.0,-12.541059085752961,0.5499999999999999,-24.750000000000004
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",82.0,48.0,-9.781059085752949,2.0500000000000003,-23.879999999999992
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",82.0,51.0,-9.06105908575295,2.6700000000000004,-21.85999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",82.0,56.0,-10.25105908575295,6.73,-28.17999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",82.0,42.0,-12.554790845441772,0.5499999999999999,-25.67
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",82.0,46.0,-9.794790845441756,0.5800000000000001,-23.329999999999984
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",82.0,49.0,-9.074790845441754,1.1999999999999993,-21.30999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",82.0,54.0,-10.264790845441752,5.26,-27.62999999999998
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",82.0,38.0,-5.349999999999995,0.0,-14.07
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.5",82.0,40.0,-3.779999999999986,1.4800000000000004,-14.039999999999988
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-1",82.0,42.0,-3.9099999999999833,1.25,-12.149999999999988
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-2",82.0,43.0,-12.239999999999993,1.9100000000000001,-20.34999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.25",82.0,36.0,-5.739999999999992,0.0,-14.34
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.5",82.0,38.0,-4.169999999999987,1.4800000000000004,-14.309999999999985
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-1",82.0,40.0,-4.299999999999987,1.25,-12.869999999999997
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-2",82.0,41.0,-12.629999999999988,1.9100000000000001,-20.61999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.25",82.0,36.0,-4.193731759688803,0.0,-13.7
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.5",82.0,38.0,-2.623731759688792,1.5700000000000003,-13.759999999999987
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-1",82.0,40.0,-2.7537317596887876,1.3399999999999999,-12.869999999999997
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-2",82.0,41.0,-11.083731759688796,2.0000000000000004,-20.06999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.25",82.0,41.0,-6.461059085752962,0.0,-18.230000000000004
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.5",82.0,43.0,-4.371059085752942,0.6500000000000008,-17.119999999999994
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-1",82.0,46.0,-3.6510590857529417,1.2700000000000002,-15.099999999999989
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-2",82.0,50.0,-6.0310590857529425,4.14,-21.41999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.25",82.0,39.0,-6.851059085752963,0.0,-18.610000000000007
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.5",82.0,41.0,-4.761059085752943,0.6500000000000008,-17.499999999999993
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-1",82.0,44.0,-4.041059085752944,1.2700000000000002,-15.479999999999992
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-2",82.0,48.0,-6.421059085752945,4.14,-21.799999999999994
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.25",82.0,39.0,-5.30479084544177,0.0,-17.970000000000006
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.5",82.0,41.0,-3.21479084544175,0.7400000000000009,-16.949999999999992
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-1",82.0,44.0,-2.4947908454417513,1.3599999999999997,-14.92999999999999
"call_entry1_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-2",82.0,48.0,-4.874790845441747,4.2299999999999995,-21.249999999999993
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.25",107.0,53.0,-21.370000000000008,1.2299999999999998,-41.339999999999996
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.5",107.0,59.0,-11.680000000000001,2.08,-32.230000000000004
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-1",107.0,66.0,-0.20999999999999708,7.009999999999989,-25.729999999999983
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-2",107.0,71.0,-5.41,7.91999999999999,-41.87999999999998
