,n,win,totalret,maxret,mdd
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",14.0,5.0,-16.56999999999999,3.77,-22.499999999999982
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",14.0,3.0,-17.999999999999996,2.13,-20.129999999999992
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.5",14.0,5.0,-12.75,3.77,-18.68
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-1",14.0,5.0,-14.869999999999985,3.77,-20.799999999999983
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-2",14.0,5.0,-16.56999999999999,3.77,-22.499999999999982
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.25",14.0,3.0,-17.649999999999995,2.48,-20.129999999999992
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-0.5",14.0,5.0,-12.4,4.12,-18.68
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-1",14.0,5.0,-14.519999999999987,4.12,-20.799999999999986
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.8_-2",14.0,5.0,-16.219999999999988,4.12,-22.499999999999986
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.25",14.0,3.0,-17.999999999999996,2.13,-20.129999999999992
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-0.5",14.0,5.0,-12.75,3.77,-18.68
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-1",14.0,5.0,-12.779999999999987,3.77,-19.749999999999986
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.25_-2",14.0,5.0,-17.69999999999999,3.77,-24.669999999999987
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.25",14.0,3.0,-17.999999999999996,2.13,-20.129999999999992
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-0.5",14.0,5.0,-12.75,3.77,-18.68
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-1",14.0,5.0,-12.779999999999987,3.77,-19.749999999999986
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.5_-2",14.0,5.0,-17.69999999999999,3.77,-24.669999999999987
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.25",14.0,3.0,-17.649999999999995,2.48,-20.129999999999992
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-0.5",14.0,5.0,-12.09,4.12,-18.68
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-1",14.0,5.0,-12.119999999999987,4.12,-19.749999999999986
"call_entry4_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit4_0.8_-2",14.0,5.0,-17.039999999999985,4.12,-24.669999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.25",14.0,5.0,-9.73,0.71,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-0.5",14.0,6.0,-8.539999999999988,1.91,-10.659999999999988
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-1",14.0,7.0,-7.959999999999986,1.91,-11.599999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.25_-2",14.0,7.0,-11.729999999999986,1.91,-15.369999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.25",14.0,5.0,-9.54,0.8999999999999999,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-0.5",14.0,6.0,-8.349999999999987,2.0999999999999996,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-1",14.0,7.0,-7.769999999999988,2.0999999999999996,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.5_-2",14.0,7.0,-11.539999999999988,2.0999999999999996,-15.369999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.25",14.0,5.0,-9.600000000000001,0.8400000000000001,-10.65
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-0.5",14.0,6.0,-8.409999999999986,2.04,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-1",14.0,7.0,-7.829999999999987,2.04,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit1_0.8_-2",14.0,7.0,-11.599999999999987,2.04,-15.369999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.25",14.0,5.0,-9.73,0.71,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-0.5",14.0,6.0,-8.539999999999988,1.91,-10.659999999999988
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-1",14.0,7.0,-7.959999999999986,1.91,-11.599999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.25_-2",14.0,7.0,-11.729999999999986,1.91,-15.369999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.25",14.0,5.0,-9.54,0.8999999999999999,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-0.5",14.0,6.0,-8.349999999999987,2.0999999999999996,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-1",14.0,7.0,-7.769999999999988,2.0999999999999996,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.5_-2",14.0,7.0,-11.539999999999988,2.0999999999999996,-15.369999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.25",14.0,5.0,-9.600000000000001,0.8400000000000001,-10.65
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-0.5",14.0,6.0,-8.409999999999986,2.04,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-1",14.0,7.0,-7.829999999999987,2.04,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit2_0.8_-2",14.0,7.0,-11.599999999999987,2.04,-15.369999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.25",14.0,5.0,-9.73,0.71,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-0.5",14.0,6.0,-8.539999999999988,1.91,-10.659999999999988
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-1",14.0,7.0,-7.959999999999986,1.91,-11.599999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.25_-2",14.0,7.0,-9.289999999999988,1.91,-12.929999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.25",14.0,5.0,-9.54,0.8999999999999999,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-0.5",14.0,6.0,-8.349999999999987,2.0999999999999996,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-1",14.0,7.0,-7.769999999999988,2.0999999999999996,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.5_-2",14.0,7.0,-9.099999999999987,2.0999999999999996,-12.929999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.25",14.0,5.0,-9.600000000000001,0.8400000000000001,-10.65
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-0.5",14.0,6.0,-8.409999999999986,2.04,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-1",14.0,7.0,-7.829999999999987,2.04,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit3_0.8_-2",14.0,7.0,-9.159999999999986,2.04,-12.929999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.25",14.0,5.0,-9.73,0.71,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-0.5",14.0,6.0,-8.539999999999988,1.91,-10.659999999999988
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-1",14.0,7.0,-7.959999999999986,1.91,-11.599999999999985
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.25_-2",14.0,8.0,-9.499999999999986,1.91,-13.929999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.25",14.0,5.0,-9.54,0.8999999999999999,-10.649999999999999
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-0.5",14.0,6.0,-8.349999999999987,2.0999999999999996,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-1",14.0,7.0,-7.769999999999988,2.0999999999999996,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.5_-2",14.0,8.0,-9.309999999999988,2.0999999999999996,-13.929999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.25",14.0,5.0,-9.600000000000001,0.8400000000000001,-10.65
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-0.5",14.0,6.0,-8.409999999999986,2.04,-10.659999999999986
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-1",14.0,7.0,-7.829999999999987,2.04,-11.599999999999987
"call_entry4_{'C': [('delta', 0.2, -1)]}_[2, 9]_put_exit4_0.8_-2",14.0,8.0,-9.369999999999987,2.04,-13.929999999999986
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.25",48.0,21.0,-22.65,0.6500000000000001,-29.4
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-0.5",48.0,23.0,-21.029999999999994,2.2300000000000013,-29.360000000000003
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-1",48.0,25.0,-25.400000000000006,1.7799999999999996,-39.780000000000015
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.25_-2",48.0,25.0,-27.78,1.4600000000000002,-41.84000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.25",48.0,20.0,-21.670000000000005,0.7300000000000001,-30.120000000000008
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.5",48.0,22.0,-20.05,1.12,-28.890000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-1",48.0,24.0,-24.42000000000001,1.12,-39.760000000000005
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-2",48.0,24.0,-26.31000000000001,1.12,-41.650000000000006
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.25",48.0,18.0,-27.09000000000001,0.7300000000000001,-35.980000000000004
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.5",48.0,20.0,-25.390000000000004,1.12,-34.67
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-1",48.0,21.0,-31.3,1.12,-47.08000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",48.0,21.0,-33.19,1.12,-48.97000000000001
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",48.0,21.0,-22.65,0.6500000000000001,-29.4
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",48.0,23.0,-21.029999999999994,2.2300000000000013,-29.360000000000003
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",48.0,25.0,-25.400000000000006,1.7799999999999996,-39.780000000000015
"call_entry5_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",48.0,25.0,-27.78,1.4600000000000002,-41.84000000000001
