,n,win,totalret,maxret,mdd
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.25",107.0,51.0,-18.08000000000001,1.2299999999999998,-37.99
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-0.5",107.0,57.0,-8.389999999999995,2.99,-29.79
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-1",107.0,64.0,3.080000000000005,9.300000000000002,-23.289999999999985
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.5_-2",107.0,69.0,-2.1200000000000063,8.829999999999991,-39.43999999999998
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.25",107.0,47.0,-20.239999999999977,1.08,-35.72999999999999
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-0.5",107.0,53.0,-10.549999999999992,3.160000000000001,-27.850000000000005
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-1",107.0,60.0,0.9200000000000139,8.08999999999999,-21.349999999999987
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit1_0.8_-2",107.0,65.0,-4.280000000000001,8.99999999999999,-37.78999999999999
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.25",107.0,52.0,-20.82,1.2299999999999998,-39.949999999999996
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-0.5",107.0,56.0,-14.600000000000003,2.08,-32.910000000000004
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-1",107.0,62.0,-3.8999999999999946,7.009999999999989,-27.17999999999998
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.25_-2",107.0,67.0,4.09,10.309999999999986,-30.139999999999993
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.25",107.0,50.0,-19.029999999999994,1.2299999999999998,-36.59999999999999
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-0.5",107.0,54.0,-12.81,2.99,-30.470000000000006
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-1",107.0,60.0,-2.1099999999999923,7.919999999999989,-24.73999999999998
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.5_-2",107.0,65.0,5.879999999999994,12.099999999999989,-27.699999999999992
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.25",107.0,46.0,-20.959999999999987,1.08,-34.339999999999996
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-0.5",107.0,50.0,-14.739999999999982,3.160000000000001,-28.530000000000005
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-1",107.0,56.0,-4.0399999999999885,8.08999999999999,-22.799999999999983
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit2_0.8_-2",107.0,61.0,3.9500000000000095,10.17,-26.049999999999994
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.25",107.0,48.0,-13.630000000000008,2.7599999999999993,-30.330000000000005
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-0.5",107.0,52.0,-8.209999999999997,7.119999999999998,-27.599999999999994
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-1",107.0,56.0,-2.3599999999999874,7.119999999999998,-21.789999999999985
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.25_-2",107.0,59.0,-0.16999999999998905,8.43,-26.839999999999986
"call_entry2_{'C': [('delta', 0.4, -1)]}_[2, 9]_put_exit3_0.5_-0.25",107.0,46.0,-11.840000000000005,3.67,-27.890000000000008
